time,value
00:10:05,64
00:10:06,63
00:10:08,62
00:10:10,62
00:10:12,63
00:10:15,63
00:10:18,62
00:10:21,62
00:10:24,62
00:10:26,63
00:10:28,62
00:10:31,62
00:10:34,62
00:10:37,63
00:10:39,64
00:10:42,64
00:10:45,64
00:10:47,63
00:10:50,63
00:10:51,62
00:10:54,62
00:10:57,62
00:11:00,62
00:11:03,62
00:11:06,62
00:11:09,62
00:11:12,62
00:11:14,63
00:11:17,63
00:11:18,62
00:11:19,62
00:11:22,62
00:11:25,62
00:11:27,60
00:11:30,60
00:11:33,60
00:11:36,60
00:11:39,60
00:11:42,60
00:11:45,60
00:11:46,61
00:11:48,60
00:11:51,60
00:11:54,60
00:11:57,60
00:11:58,61
00:12:01,61
00:12:02,60
00:12:04,61
00:12:07,62
00:12:10,62
00:12:13,62
00:12:16,62
00:12:19,62
00:12:22,62
00:12:23,63
00:12:26,63
00:12:27,62
00:12:29,62
00:12:32,62
00:12:35,62
00:12:38,63
00:12:41,63
00:12:44,63
00:12:47,63
00:12:50,62
00:12:53,62
00:12:56,62
00:12:57,61
00:12:59,62
00:13:02,62
00:13:05,62
00:13:08,62
00:13:11,62
00:13:14,62
00:13:15,63
00:13:17,62
00:13:20,62
00:13:23,62
00:13:24,62
00:13:27,62
00:13:30,62
00:13:33,62
00:13:34,60
00:13:36,60
00:13:39,60
00:13:42,61
00:13:45,61
00:13:47,60
00:13:49,60
00:13:52,60
00:13:53,60
00:13:56,60
00:13:59,61
00:14:02,61
00:14:05,62
00:14:08,62
00:14:11,62
00:14:14,62
00:14:17,62
00:14:20,62
00:14:23,62
00:14:26,62
00:14:29,62
00:14:30,61
00:14:33,61
00:14:35,62
00:14:38,62
00:14:41,62
00:14:44,62
00:14:47,62
00:14:49,62
00:14:52,62
00:14:53,63
00:14:54,64
00:14:57,64
00:15:00,64
00:15:03,64
00:15:06,64
00:15:08,63
00:15:11,63
00:15:14,62
00:15:17,62
00:15:20,62
00:15:23,62
00:15:26,62
00:15:29,62
00:15:31,63
00:15:34,63
00:15:35,62
00:15:38,62
00:15:41,61
00:15:42,61
00:15:45,61
00:15:48,60
00:15:51,60
00:15:54,60
00:15:56,60
00:15:58,60
00:16:01,60
00:16:04,60
00:16:06,61
00:16:09,61
00:16:12,61
00:16:15,62
00:16:18,62
00:16:21,62
00:16:24,62
00:16:27,62
00:16:30,61
00:16:32,62
00:16:35,62
00:16:38,62
00:16:40,63
00:16:43,63
00:16:44,62
00:16:46,63
00:16:48,62
00:16:51,62
00:16:54,63
00:16:55,62
00:16:58,62
00:17:01,62
00:17:03,63
00:17:05,62
00:17:07,62
00:17:10,62
00:17:11,61
00:17:14,61
00:17:15,60
00:17:17,61
00:17:18,62
00:17:21,62
00:17:24,62
00:17:27,62
00:17:30,62
00:17:32,63
00:17:34,64
00:17:37,64
00:17:38,63
00:17:41,63
00:17:43,62
00:17:46,62
00:17:49,62
00:17:52,62
00:17:55,62
00:17:58,62
00:17:59,63
00:18:01,62
00:18:04,62
00:18:06,62
00:18:09,62
00:18:10,61
00:18:12,60
00:18:14,61
00:18:17,61
00:18:18,62
00:18:21,62
00:18:24,62
00:18:27,62
00:18:30,63
00:18:33,62
00:18:36,62
00:18:39,62
00:18:42,62
00:18:45,62
00:18:48,62
00:18:51,62
00:18:54,62
00:18:57,62
00:18:58,62
00:19:00,62
00:19:03,62
00:19:06,62
00:19:09,62
00:19:12,62
00:19:15,62
00:19:16,63
00:19:18,62
00:19:19,62
00:19:22,62
00:19:25,62
00:19:28,62
00:19:31,62
00:19:34,62
00:19:37,62
00:19:40,62
00:19:43,62
00:19:46,62
00:19:49,62
00:19:52,62
00:19:55,62
00:19:58,62
00:20:01,62
00:20:04,62
00:20:06,62
00:20:07,61
00:20:09,61
00:20:12,61
00:20:13,62
00:20:16,62
00:20:19,62
00:20:22,62
00:20:23,64
00:20:26,64
00:20:29,63
00:20:30,62
00:20:32,61
00:20:34,60
00:20:36,60
00:20:39,60
00:20:42,60
00:20:45,60
00:20:46,61
00:20:48,62
00:20:51,62
00:20:54,62
00:20:57,63
00:20:59,64
00:21:01,63
00:21:04,63
00:21:05,62
00:21:08,62
00:21:11,62
00:21:14,62
00:21:15,61
00:21:18,60
00:21:20,61
00:21:22,62
00:21:25,62
00:21:28,62
00:21:30,63
00:21:32,62
00:21:34,62
00:21:37,62
00:21:38,62
00:21:41,62
00:21:42,62
00:21:45,62
00:21:48,62
00:21:51,62
00:21:54,62
00:21:55,61
00:21:57,62
00:22:00,62
00:22:03,62
00:22:06,62
00:22:09,62
00:22:10,63
00:22:13,63
00:22:14,64
00:22:17,64
00:22:20,63
00:22:22,62
00:22:24,62
00:22:26,62
00:22:29,62
00:22:32,62
00:22:35,62
00:22:38,62
00:22:39,62
00:22:42,62
00:22:45,62
00:22:48,62
00:22:51,63
00:22:54,63
00:22:56,64
00:22:58,63
00:23:01,63
00:23:04,64
00:23:07,64
00:23:10,64
00:23:13,64
00:23:16,64
00:23:19,64
00:23:21,63
00:23:24,63
00:23:27,63
00:23:30,63
00:23:33,63
00:23:35,64
00:23:37,63
00:23:40,63
00:23:41,62
00:23:44,62
00:23:47,62
00:23:50,61
00:23:52,61
00:23:54,62
00:23:57,62
00:24:00,62
00:24:02,63
00:24:05,63
00:24:07,64
00:24:10,64
00:24:13,64
00:24:16,64
00:24:19,63
00:24:21,62
00:24:23,62
00:24:26,62
00:24:27,61
00:24:29,60
00:24:32,60
00:24:35,60
00:24:36,61
00:24:38,62
00:24:41,62
00:24:44,62
00:24:47,62
00:24:48,63
00:24:51,63
00:24:54,64
00:24:57,65
00:24:59,66
00:25:02,66
00:25:03,65
00:25:06,65
00:25:07,64
00:25:10,64
00:25:13,63
00:25:16,63
00:25:17,62
00:25:20,62
00:25:22,61
00:25:25,61
00:25:26,60
00:25:29,60
00:25:32,60
00:25:35,60
00:25:38,61
00:25:40,60
00:25:42,61
00:25:45,62
00:25:48,62
00:25:49,61
00:25:51,62
00:25:54,62
00:25:57,62
00:26:00,62
00:26:03,62
00:26:05,62
00:26:08,62
00:26:11,62
00:26:12,63
00:26:14,64
00:26:16,63
00:26:18,64
00:26:20,63
00:26:23,63
00:26:26,62
00:26:29,62
00:26:32,62
00:26:33,61
00:26:35,60
00:26:38,60
00:26:41,60
00:26:44,60
00:26:47,61
00:26:49,60
00:26:51,61
00:26:54,62
00:26:57,62
00:27:00,62
00:27:03,62
00:27:06,62
00:27:09,62
00:27:12,62
00:27:14,62
00:27:17,62
00:27:20,62
00:27:23,62
00:27:26,62
00:27:29,62
00:27:32,62
00:27:35,62
00:27:37,63
00:27:40,63
00:27:43,63
00:27:46,63
00:27:48,62
00:27:50,63
00:27:52,62
00:27:55,62
00:27:58,62
00:28:00,62
00:28:03,62
00:28:06,62
00:28:09,62
00:28:12,62
00:28:15,63
00:28:18,63
00:28:21,63
00:28:24,63
00:28:27,63
00:28:29,62
00:28:32,62
00:28:35,62
00:28:36,63
00:28:39,63
00:28:40,62
00:28:43,62
00:28:46,62
00:28:49,62
00:28:52,61
00:28:54,60
00:28:57,60
00:28:59,59
00:29:01,60
00:29:04,60
00:29:05,61
00:29:07,62
00:29:10,62
00:29:11,63
00:29:14,63
00:29:17,64
00:29:20,64
00:29:23,64
00:29:26,64
00:29:29,64
00:29:32,64
00:29:34,63
00:29:36,63
00:29:39,63
00:29:42,63
00:29:45,63
00:29:47,62
00:29:50,62
00:29:53,62
00:29:56,62
00:29:59,62
00:30:02,62
00:30:05,62
00:30:08,62
00:30:11,62
00:30:14,62
00:30:16,63
00:30:18,64
00:30:21,64
00:30:24,63
00:30:27,63
00:30:28,62
00:30:31,62
00:30:34,62
00:30:37,62
00:30:40,62
00:30:43,62
00:30:46,62
00:30:49,62
00:30:51,62
00:30:54,62
00:30:57,62
00:31:00,62
00:31:03,62
00:31:04,62
00:31:07,62
00:31:08,62
00:31:11,62
00:31:14,62
00:31:17,62
00:31:19,61
00:31:21,60
00:31:24,60
00:31:27,60
00:31:30,60
00:31:33,60
00:31:35,61
00:31:37,62
00:31:40,62
00:31:42,63
00:31:45,63
00:31:46,64
00:31:49,64
00:31:52,64
00:31:55,64
00:31:56,62
00:31:58,62
00:32:01,62
00:32:02,60
00:32:05,60
00:32:08,60
00:32:09,61
00:32:12,61
00:32:13,62
00:32:16,62
00:32:19,62
00:32:22,62
00:32:25,62
00:32:28,62
00:32:30,61
00:32:33,61
00:32:34,60
00:32:37,60
00:32:40,60
00:32:43,60
00:32:46,60
00:32:48,61
00:32:50,62
00:32:53,62
00:32:55,63
00:32:57,62
00:32:59,63
00:33:02,63
00:33:03,64
00:33:06,64
00:33:09,64
00:33:12,64
00:33:13,63
00:33:15,62
00:33:17,62
00:33:20,61
00:33:23,61
00:33:24,60
00:33:27,60
00:33:30,60
00:33:32,61
00:33:34,62
00:33:36,61
00:33:38,62
00:33:41,62
00:33:42,63
00:33:45,63
00:33:48,63
00:33:51,63
00:33:53,64
00:33:56,64
00:33:59,63
00:34:02,63
00:34:05,62
00:34:06,62
00:34:08,61
00:34:10,60
00:34:13,60
00:34:14,60
00:34:17,60
00:34:20,60
00:34:23,60
00:34:26,60
00:34:29,60
00:34:32,60
00:34:35,60
00:34:38,60
00:34:41,61
00:34:43,62
00:34:46,62
00:34:47,61
00:34:49,60
00:34:52,60
00:34:53,61
00:34:56,62
00:34:59,62
00:35:02,63
00:35:05,63
00:35:08,63
00:35:10,64
00:35:13,64
00:35:16,64
00:35:18,63
00:35:19,62
00:35:22,62
00:35:25,62
00:35:28,62
00:35:31,62
00:35:34,62
00:35:37,63
00:35:39,64
00:35:42,64
00:35:44,63
00:35:47,63
00:35:48,62
00:35:51,62
00:35:54,62
00:35:57,62
00:35:58,63
00:36:01,63
00:36:04,63
00:36:06,62
00:36:09,62
00:36:11,63
00:36:14,63
00:36:17,64
00:36:20,64
00:36:23,64
00:36:26,64
00:36:27,64
00:36:30,64
00:36:33,63
00:36:35,62
00:36:37,61
00:36:40,61
00:36:41,62
00:36:43,61
00:36:45,62
00:36:48,62
00:36:51,62
00:36:54,62
00:36:57,62
00:37:00,62
00:37:03,62
00:37:06,62
00:37:09,62
00:37:12,62
00:37:15,62
00:37:18,62
00:37:21,62
00:37:24,62
00:37:25,63
00:37:28,63
00:37:31,63
00:37:34,63
00:37:37,63
00:37:38,64
00:37:41,64
00:37:44,63
00:37:46,64
00:37:48,63
00:37:50,64
00:37:53,64
00:37:56,64
00:37:58,63
00:38:01,63
00:38:04,63
00:38:05,62
00:38:08,62
00:38:09,62
00:38:11,61
00:38:14,61
00:38:17,61
00:38:19,62
00:38:22,62
00:38:25,62
00:38:28,62
00:38:31,62
00:38:34,62
00:38:36,63
00:38:38,64
00:38:40,63
00:38:42,64
00:38:44,64
00:38:46,63
00:38:49,63
00:38:51,64
00:38:54,64
00:38:57,63
00:39:00,63
00:39:01,62
00:39:04,62
00:39:07,62
00:39:10,62
00:39:13,62
00:39:16,62
00:39:19,62
00:39:22,62
00:39:25,62
00:39:28,62
00:39:31,62
00:39:34,62
00:39:35,63
00:39:37,64
00:39:40,64
00:39:43,64
00:39:45,65
00:39:48,65
00:39:49,66
00:39:52,66
00:39:53,67
00:39:56,67
00:39:59,66
00:40:02,66
00:40:05,66
00:40:06,65
00:40:08,64
00:40:11,64
00:40:12,63
00:40:14,62
00:40:17,62
00:40:20,62
00:40:23,62
00:40:26,62
00:40:29,62
00:40:32,62
00:40:33,63
00:40:36,63
00:40:37,62
00:40:39,63
00:40:42,63
00:40:45,63
00:40:48,64
00:40:51,64
00:40:54,64
00:40:57,64
00:41:00,64
00:41:02,64
00:41:05,64
00:41:06,63
00:41:08,62
00:41:11,62
00:41:14,62
00:41:17,62
00:41:20,62
00:41:23,62
00:41:26,62
00:41:29,62
00:41:32,62
00:41:35,62
00:41:38,62
00:41:41,62
00:41:44,62
00:41:47,62
00:41:50,62
00:41:53,62
00:41:56,63
00:41:59,63
00:42:01,64
00:42:04,64
00:42:07,64
00:42:10,64
00:42:13,64
00:42:16,64
00:42:17,64
00:42:20,64
00:42:23,63
00:42:24,62
00:42:26,62
00:42:29,62
00:42:32,62
00:42:35,62
00:42:36,61
00:42:38,62
00:42:41,62
00:42:44,62
00:42:46,61
00:42:49,60
00:42:51,61
00:42:53,62
00:42:56,62
00:42:59,62
00:43:01,62
00:43:04,62
00:43:07,62
00:43:10,62
00:43:11,63
00:43:12,62
00:43:14,63
00:43:16,62
00:43:18,63
00:43:20,63
00:43:23,63
00:43:26,63
00:43:29,63
00:43:32,62
00:43:34,63
00:43:35,62
00:43:37,63
00:43:39,62
00:43:42,62
00:43:45,62
00:43:48,62
00:43:51,62
00:43:54,62
00:43:57,62
00:43:59,63
00:44:02,63
00:44:04,64
00:44:07,64
00:44:10,64
00:44:13,64
00:44:16,64
00:44:19,64
00:44:22,64
00:44:25,64
00:44:27,63
00:44:30,63
00:44:31,64
00:44:34,64
00:44:35,63
00:44:37,64
00:44:40,64
00:44:43,64
00:44:46,64
00:44:48,63
00:44:51,63
00:44:54,62
00:44:57,62
00:45:00,62
00:45:03,62
00:45:06,62
00:45:09,62
00:45:12,62
00:45:15,62
00:45:17,62
00:45:19,62
00:45:22,62
00:45:25,61
00:45:28,61
00:45:31,62
00:45:34,62
00:45:37,62
00:45:40,64
00:45:43,64
00:45:44,64
00:45:46,65
00:45:48,64
00:45:51,64
00:45:54,64
00:45:57,64
00:46:00,64
00:46:03,64
00:46:05,62
00:46:07,62
00:46:10,62
00:46:11,61
00:46:13,62
00:46:15,61
00:46:18,61
00:46:21,61
00:46:23,62
00:46:26,62
00:46:29,62
00:46:32,62
00:46:35,62
00:46:36,63
00:46:39,63
00:46:40,64
00:46:43,64
00:46:44,65
00:46:46,66
00:46:47,66
00:46:49,66
00:46:51,66
00:46:53,65
00:46:55,64
00:46:58,64
00:47:01,63
00:47:04,63
00:47:05,62
00:47:08,62
00:47:11,62
00:47:14,61
00:47:17,61
00:47:18,62
00:47:21,62
00:47:24,62
00:47:27,62
00:47:30,62
00:47:33,62
00:47:36,62
00:47:39,62
00:47:41,62
00:47:44,62
00:47:47,62
00:47:50,62
00:47:53,62
00:47:56,62
00:47:57,62
00:47:59,63
00:48:02,64
00:48:05,64
00:48:08,64
00:48:11,64
00:48:14,64
00:48:17,64
00:48:20,63
00:48:22,63
00:48:23,63
00:48:26,63
00:48:29,64
00:48:31,63
00:48:33,62
00:48:35,62
00:48:37,62
00:48:40,62
00:48:43,62
00:48:46,62
00:48:49,62
00:48:52,62
00:48:55,62
00:48:58,62
00:49:01,62
00:49:04,62
00:49:06,63
00:49:08,64
00:49:10,63
00:49:13,63
00:49:15,64
00:49:18,64
00:49:21,64
00:49:23,63
00:49:25,64
00:49:27,63
00:49:30,63
00:49:33,62
00:49:36,62
00:49:38,62
00:49:41,62
00:49:44,62
00:49:47,62
00:49:48,63
00:49:51,63
00:49:54,64
00:49:57,64
00:50:00,64
00:50:03,64
00:50:06,64
00:50:09,64
00:50:12,64
00:50:15,64
00:50:17,63
00:50:19,63
00:50:22,63
00:50:23,63
00:50:24,62
00:50:26,62
00:50:29,62
00:50:32,62
00:50:35,62
00:50:38,62
00:50:41,62
00:50:44,62
00:50:47,62
00:50:50,62
00:50:53,62
00:50:56,62
00:50:59,63
00:51:01,64
00:51:04,64
00:51:07,65
00:51:09,65
00:51:12,64
00:51:14,64
00:51:17,64
00:51:20,63
00:51:22,62
00:51:24,61
00:51:27,61
00:51:28,60
00:51:31,60
00:51:34,60
00:51:37,62
00:51:40,62
00:51:43,62
00:51:45,63
00:51:48,63
00:51:49,64
00:51:52,64
00:51:53,64
00:51:55,64
00:51:57,64
00:51:59,64
00:52:02,64
00:52:04,63
00:52:07,63
00:52:08,62
00:52:10,63
00:52:12,64
00:52:14,67
00:52:16,69
00:52:18,71
00:52:20,78
00:52:22,82
00:52:23,83
00:52:25,85
00:52:27,89
00:52:29,92
00:52:31,96
00:52:33,97
00:52:35,98
00:52:38,98
00:52:39,97
00:52:41,96
00:52:43,94
00:52:45,90
00:52:47,86
00:52:48,82
00:52:50,80
00:52:52,78
00:52:54,76
00:52:56,74
00:52:59,74
00:53:02,72
00:53:04,71
00:53:06,68
00:53:08,66
00:53:10,67
00:53:13,68
00:53:15,67
00:53:17,65
00:53:19,64
00:53:22,64
00:53:23,64
00:53:26,64
00:53:29,64
00:53:32,64
00:53:35,65
00:53:38,64
00:53:41,64
00:53:44,64
00:53:46,65
00:53:48,67
00:53:50,70
00:53:52,72
00:53:54,73
00:53:56,70
00:53:58,68
00:54:01,67
00:54:03,65
00:54:06,65
00:54:07,64
00:54:10,64
00:54:13,64
00:54:15,63
00:54:17,62
00:54:20,62
00:54:23,62
00:54:26,63
00:54:29,63
00:54:30,63
00:54:32,64
00:54:35,64
00:54:36,65
00:54:38,66
00:54:41,66
00:54:42,67
00:54:45,67
00:54:46,66
00:54:49,65
00:54:52,65
00:54:55,64
00:54:57,65
00:54:59,66
00:55:02,66
00:55:03,65
00:55:05,64
00:55:08,64
00:55:11,64
00:55:14,66
00:55:17,66
00:55:20,66
00:55:23,66
00:55:26,66
00:55:28,67
00:55:31,67
00:55:32,66
00:55:34,66
00:55:37,66
00:55:40,66
00:55:43,66
00:55:46,66
00:55:49,65
00:55:51,64
00:55:54,64
00:55:57,64
00:56:00,64
00:56:03,64
00:56:04,63
00:56:07,63
00:56:08,64
00:56:10,67
00:56:12,66
00:56:15,66
00:56:16,65
00:56:18,63
00:56:20,64
00:56:23,64
00:56:25,65
00:56:27,66
00:56:30,66
00:56:31,68
00:56:33,69
00:56:35,68
00:56:37,67
00:56:39,66
00:56:41,65
00:56:44,65
00:56:45,64
00:56:47,65
00:56:48,64
00:56:50,63
00:56:52,62
00:56:55,62
00:56:56,61
00:56:58,62
00:57:00,65
00:57:02,67
00:57:04,67
00:57:06,66
00:57:08,64
00:57:10,63
00:57:13,64
00:57:15,66
00:57:18,66
00:57:19,65
00:57:21,66
00:57:23,65
00:57:25,64
00:57:28,64
00:57:29,63
00:57:31,63
00:57:34,63
00:57:36,62
00:57:39,62
00:57:42,62
00:57:45,62
00:57:48,62
00:57:50,63
00:57:53,63
00:57:56,63
00:57:58,64
00:57:59,66
00:58:02,66
00:58:05,67
00:58:08,67
00:58:11,66
00:58:14,66
00:58:15,67
00:58:18,67
00:58:19,68
00:58:21,67
00:58:23,66
00:58:24,64
00:58:27,64
00:58:30,64
00:58:33,64
00:58:36,64
00:58:38,64
00:58:40,62
00:58:43,62
00:58:44,60
00:58:47,61
00:58:49,62
00:58:52,62
00:58:53,64
00:58:56,64
00:58:57,66
00:58:59,67
00:59:01,66
00:59:04,66
00:59:05,67
00:59:07,68
00:59:10,68
00:59:12,67
00:59:15,67
00:59:18,67
00:59:20,66
00:59:23,66
00:59:24,67
00:59:26,66
00:59:29,66
00:59:32,66
00:59:34,67
00:59:35,68
00:59:37,67
00:59:39,66
00:59:41,65
00:59:43,64
00:59:46,64
00:59:49,64
00:59:51,66
00:59:54,66
00:59:57,67
01:00:00,68
01:00:02,67
01:00:05,67
01:00:06,68
01:00:09,68
01:00:12,68
01:00:14,69
01:00:16,68
01:00:18,69
01:00:20,70
01:00:23,70
01:00:26,70
01:00:27,69
01:00:29,68
01:00:31,69
01:00:33,68
01:00:35,67
01:00:37,66
01:00:39,64
01:00:41,63
01:00:44,63
01:00:45,62
01:00:48,62
01:00:50,64
01:00:53,64
01:00:56,65
01:00:59,65
01:01:00,66
01:01:03,66
01:01:06,66
01:01:09,66
01:01:10,67
01:01:11,68
01:01:13,67
01:01:15,66
01:01:18,66
01:01:21,67
01:01:23,68
01:01:25,70
01:01:28,70
01:01:29,71
01:01:31,72
01:01:34,72
01:01:35,73
01:01:38,73
01:01:40,72
01:01:43,72
01:01:46,70
01:01:49,70
01:01:50,69
01:01:52,68
01:01:55,68
01:01:58,68
01:02:01,68
01:02:04,68
01:02:07,68
01:02:09,67
01:02:11,66
01:02:14,66
01:02:15,64
01:02:17,65
01:02:19,66
01:02:22,66
01:02:23,68
01:02:24,70
01:02:26,71
01:02:29,71
01:02:30,68
01:02:32,66
01:02:34,66
01:02:36,64
01:02:38,63
01:02:40,64
01:02:43,64
01:02:46,66
01:02:47,67
01:02:50,67
01:02:51,68
01:02:54,68
01:02:57,68
01:03:00,68
01:03:01,66
01:03:03,67
01:03:05,68
01:03:08,68
01:03:11,68
01:03:12,67
01:03:14,66
01:03:17,66
01:03:20,65
01:03:22,64
01:03:25,64
01:03:26,63
01:03:29,63
01:03:32,64
01:03:34,63
01:03:37,62
01:03:40,62
01:03:41,60
01:03:43,60
01:03:45,59
01:03:47,60
01:03:49,61
01:03:51,62
01:03:53,64
01:03:56,64
01:03:57,66
01:03:59,67
01:04:02,67
01:04:04,68
01:04:07,68
01:04:08,69
01:04:10,70
01:04:13,70
01:04:14,69
01:04:16,68
01:04:19,68
01:04:20,69
01:04:23,68
01:04:25,66
01:04:28,66
01:04:29,65
01:04:32,65
01:04:33,66
01:04:36,66
01:04:37,67
01:04:39,68
01:04:41,67
01:04:44,67
01:04:45,68
01:04:48,68
01:04:50,69
01:04:52,70
01:04:55,70
01:04:58,71
01:05:00,72
01:05:03,72
01:05:06,70
01:05:08,69
01:05:10,67
01:05:11,66
01:05:13,64
01:05:15,63
01:05:17,62
01:05:20,62
01:05:23,63
01:05:25,64
01:05:28,64
01:05:29,66
01:05:31,67
01:05:34,67
01:05:35,68
01:05:38,68
01:05:40,68
01:05:43,68
01:05:46,68
01:05:49,68
01:05:52,67
01:05:54,66
01:05:56,65
01:05:59,64
01:06:02,64
01:06:05,64
01:06:08,64
01:06:11,65
01:06:13,66
01:06:16,66
01:06:17,67
01:06:20,67
01:06:21,68
01:06:23,69
01:06:24,70
01:06:26,71
01:06:29,71
01:06:32,70
01:06:35,70
01:06:36,69
01:06:38,68
01:06:40,66
01:06:43,66
01:06:44,64
01:06:47,64
01:06:49,65
01:06:52,65
01:06:55,66
01:06:58,66
01:06:59,67
01:07:02,67
01:07:03,66
01:07:06,66
01:07:09,66
01:07:11,67
01:07:12,68
01:07:14,69
01:07:16,70
01:07:18,71
01:07:20,72
01:07:23,72
01:07:26,71
01:07:28,70
01:07:31,70
01:07:34,69
01:07:36,68
01:07:39,68
01:07:42,68
01:07:45,68
01:07:48,68
01:07:49,67
01:07:52,67
01:07:53,68
01:07:56,68
01:07:59,68
01:08:01,67
01:08:04,67
01:08:07,67
01:08:10,67
01:08:12,66
01:08:15,66
01:08:16,65
01:08:18,64
01:08:20,63
01:08:22,62
01:08:25,62
01:08:28,62
01:08:31,62
01:08:34,62
01:08:35,61
01:08:37,62
01:08:40,62
01:08:41,63
01:08:43,64
01:08:45,65
01:08:47,66
01:08:49,68
01:08:51,68
01:08:53,69
01:08:55,70
01:08:58,70
01:09:01,70
01:09:02,71
01:09:05,71
01:09:06,70
01:09:09,70
01:09:12,70
01:09:15,70
01:09:16,68
01:09:18,66
01:09:20,65
01:09:22,64
01:09:23,62
01:09:26,62
01:09:27,61
01:09:30,61
01:09:31,62
01:09:34,62
01:09:35,63
01:09:37,64
01:09:40,64
01:09:41,66
01:09:43,68
01:09:45,70
01:09:46,71
01:09:48,72
01:09:50,73
01:09:52,76
01:09:54,79
01:09:56,80
01:09:59,80
01:10:00,78
01:10:02,76
01:10:04,74
01:10:06,72
01:10:08,70
01:10:10,69
01:10:11,67
01:10:13,66
01:10:16,66
01:10:17,65
01:10:20,65
01:10:21,64
01:10:24,64
01:10:25,62
01:10:28,62
01:10:31,62
01:10:34,61
01:10:36,60
01:10:39,60
01:10:42,59
01:10:44,59
01:10:47,59
01:10:48,60
01:10:51,60
01:10:54,61
01:10:56,60
01:10:59,60
01:11:02,60
01:11:03,61
01:11:06,61
01:11:07,62
01:11:10,62
01:11:11,61
01:11:14,61
01:11:15,60
01:11:18,60
01:11:21,60
