spo2,minute
98.1,2023-11-20T06:31:33
98.0,2023-11-20T06:32:33
97.9,2023-11-20T06:33:33
98.0,2023-11-20T06:34:33
98.1,2023-11-20T06:35:33
98.0,2023-11-20T06:36:33
98.0,2023-11-20T06:37:33
98.0,2023-11-20T06:38:33
97.9,2023-11-20T06:39:33
97.9,2023-11-20T06:40:33
98.0,2023-11-20T06:42:33
98.0,2023-11-20T06:44:33
98.0,2023-11-20T06:45:33
98.0,2023-11-20T06:46:33
97.7,2023-11-20T06:48:33
97.5,2023-11-20T06:49:33
97.4,2023-11-20T06:50:33
97.4,2023-11-20T06:55:33
97.4,2023-11-20T06:57:33
96.7,2023-11-20T06:59:33
96.5,2023-11-20T07:04:33
95.7,2023-11-20T07:05:33
96.2,2023-11-20T07:06:33
96.7,2023-11-20T07:08:33
97.1,2023-11-20T07:09:33
97.3,2023-11-20T07:10:33
97.4,2023-11-20T07:12:33
97.2,2023-11-20T07:17:33
96.8,2023-11-20T07:18:33
