spo2,minute
96.8,2024-02-16T00:46:04
97.6,2024-02-16T00:47:04
97.9,2024-02-16T00:48:04
98.1,2024-02-16T00:49:04
98.2,2024-02-16T00:50:04
98.2,2024-02-16T00:51:04
98.2,2024-02-16T00:52:04
98.2,2024-02-16T00:53:04
98.3,2024-02-16T00:54:04
98.2,2024-02-16T00:55:04
98.2,2024-02-16T00:56:04
98.1,2024-02-16T00:59:04
98.0,2024-02-16T01:00:04
98.0,2024-02-16T01:01:04
98.1,2024-02-16T01:02:04
98.1,2024-02-16T01:03:04
98.2,2024-02-16T01:04:04
97.9,2024-02-16T01:06:04
97.9,2024-02-16T01:07:04
97.8,2024-02-16T01:08:04
97.4,2024-02-16T01:09:04
97.3,2024-02-16T01:10:04
97.2,2024-02-16T01:11:04
96.9,2024-02-16T01:12:04
97.2,2024-02-16T01:14:04
97.3,2024-02-16T01:15:04
97.7,2024-02-16T01:16:04
97.5,2024-02-16T01:17:04
97.6,2024-02-16T01:18:04
97.6,2024-02-16T01:19:04
97.5,2024-02-16T01:20:04
97.6,2024-02-16T01:21:04
97.6,2024-02-16T01:22:04
97.4,2024-02-16T01:23:04
97.5,2024-02-16T01:24:04
97.8,2024-02-16T01:25:04
98.0,2024-02-16T01:26:04
98.3,2024-02-16T01:27:04
98.4,2024-02-16T01:28:04
98.2,2024-02-16T01:29:04
97.3,2024-02-16T01:32:04
97.3,2024-02-16T01:33:04
97.4,2024-02-16T01:34:04
97.4,2024-02-16T01:35:04
97.4,2024-02-16T01:36:04
97.4,2024-02-16T01:37:04
97.4,2024-02-16T01:38:04
97.6,2024-02-16T01:39:04
97.5,2024-02-16T01:40:04
97.7,2024-02-16T01:41:04
97.6,2024-02-16T01:42:04
97.5,2024-02-16T01:43:04
97.4,2024-02-16T01:44:04
97.5,2024-02-16T01:45:04
97.3,2024-02-16T01:46:04
97.0,2024-02-16T01:48:04
97.2,2024-02-16T01:49:04
97.6,2024-02-16T01:50:04
97.7,2024-02-16T01:51:04
97.8,2024-02-16T01:52:04
97.8,2024-02-16T01:53:04
97.9,2024-02-16T01:55:04
98.1,2024-02-16T01:57:04
97.9,2024-02-16T01:58:04
97.6,2024-02-16T01:59:04
97.4,2024-02-16T02:00:04
97.2,2024-02-16T02:01:04
97.1,2024-02-16T02:02:04
97.0,2024-02-16T02:03:04
97.0,2024-02-16T02:04:04
96.8,2024-02-16T02:05:04
96.9,2024-02-16T02:06:04
96.8,2024-02-16T02:07:04
96.8,2024-02-16T02:08:04
96.8,2024-02-16T02:09:04
96.8,2024-02-16T02:10:04
96.8,2024-02-16T02:11:04
96.9,2024-02-16T02:12:04
96.1,2024-02-16T02:14:04
96.7,2024-02-16T02:16:04
97.4,2024-02-16T02:17:04
97.9,2024-02-16T02:18:04
98.3,2024-02-16T02:19:04
98.6,2024-02-16T02:20:04
98.7,2024-02-16T02:21:04
98.8,2024-02-16T02:22:04
98.9,2024-02-16T02:23:04
98.9,2024-02-16T02:25:04
98.6,2024-02-16T02:26:04
98.4,2024-02-16T02:27:04
98.2,2024-02-16T02:28:04
98.1,2024-02-16T02:29:04
98.1,2024-02-16T02:30:04
97.8,2024-02-16T02:31:04
97.9,2024-02-16T02:32:04
98.0,2024-02-16T02:33:04
97.9,2024-02-16T02:34:04
98.0,2024-02-16T02:37:04
97.6,2024-02-16T02:38:04
97.3,2024-02-16T02:39:04
97.0,2024-02-16T02:40:04
97.2,2024-02-16T02:41:04
96.7,2024-02-16T02:43:04
97.1,2024-02-16T02:45:04
97.2,2024-02-16T02:46:04
97.4,2024-02-16T02:47:04
97.8,2024-02-16T02:48:04
97.7,2024-02-16T02:49:04
97.1,2024-02-16T02:53:04
96.0,2024-02-16T02:54:04
97.6,2024-02-16T03:22:04
98.3,2024-02-16T03:24:04
98.6,2024-02-16T03:25:04
98.9,2024-02-16T03:26:04
99.0,2024-02-16T03:27:04
99.1,2024-02-16T03:28:04
98.6,2024-02-16T03:30:04
98.1,2024-02-16T03:31:04
98.0,2024-02-16T03:32:04
97.8,2024-02-16T03:33:04
97.6,2024-02-16T03:34:04
97.6,2024-02-16T03:35:04
97.5,2024-02-16T03:36:04
97.5,2024-02-16T03:37:04
97.4,2024-02-16T03:38:04
97.4,2024-02-16T03:39:04
97.3,2024-02-16T03:40:04
97.2,2024-02-16T03:41:04
97.1,2024-02-16T03:42:04
97.1,2024-02-16T03:43:04
97.1,2024-02-16T03:44:04
97.0,2024-02-16T03:45:04
97.1,2024-02-16T03:46:04
97.2,2024-02-16T03:47:04
97.2,2024-02-16T03:48:04
97.2,2024-02-16T03:49:04
96.3,2024-02-16T03:51:04
95.9,2024-02-16T03:52:04
95.7,2024-02-16T03:53:04
95.6,2024-02-16T03:54:04
95.4,2024-02-16T03:55:04
95.8,2024-02-16T03:58:04
97.1,2024-02-16T03:59:04
97.0,2024-02-16T04:00:04
94.9,2024-02-16T04:22:04
95.5,2024-02-16T04:24:04
95.6,2024-02-16T04:25:04
93.8,2024-02-16T04:26:04
93.4,2024-02-16T04:27:04
94.3,2024-02-16T04:28:04
94.3,2024-02-16T04:29:04
94.4,2024-02-16T04:30:04
95.1,2024-02-16T04:32:04
96.0,2024-02-16T04:33:04
96.4,2024-02-16T04:34:04
95.7,2024-02-16T04:45:04
96.4,2024-02-16T04:48:04
96.7,2024-02-16T04:49:04
96.8,2024-02-16T04:50:04
97.0,2024-02-16T04:51:04
97.1,2024-02-16T04:52:04
97.3,2024-02-16T04:54:04
97.3,2024-02-16T04:55:04
98.0,2024-02-16T05:01:04
97.4,2024-02-16T05:02:04
97.4,2024-02-16T05:03:04
97.2,2024-02-16T05:04:04
98.1,2024-02-16T05:05:04
98.5,2024-02-16T05:06:04
98.2,2024-02-16T05:07:04
94.8,2024-02-16T05:09:04
94.1,2024-02-16T05:11:04
94.6,2024-02-16T05:12:04
95.4,2024-02-16T05:13:04
96.0,2024-02-16T05:14:04
96.1,2024-02-16T05:38:04
96.3,2024-02-16T05:39:04
96.2,2024-02-16T05:40:04
96.3,2024-02-16T05:41:04
96.2,2024-02-16T05:42:04
95.9,2024-02-16T05:43:04
96.0,2024-02-16T05:44:04
96.6,2024-02-16T05:47:04
97.9,2024-02-16T05:48:04
98.6,2024-02-16T05:51:04
98.4,2024-02-16T05:52:04
98.1,2024-02-16T05:53:04
98.1,2024-02-16T05:54:04
98.0,2024-02-16T05:55:04
98.0,2024-02-16T05:56:04
97.9,2024-02-16T05:57:04
97.8,2024-02-16T05:58:04
97.8,2024-02-16T05:59:04
97.7,2024-02-16T06:00:04
98.1,2024-02-16T06:01:04
98.2,2024-02-16T06:03:04
98.3,2024-02-16T06:04:04
95.4,2024-02-16T06:05:04
95.5,2024-02-16T06:07:04
96.8,2024-02-16T06:08:04
97.6,2024-02-16T06:10:04
97.5,2024-02-16T06:11:04
97.4,2024-02-16T06:12:04
97.5,2024-02-16T06:13:04
97.2,2024-02-16T06:14:04
97.0,2024-02-16T06:15:04
96.7,2024-02-16T06:16:04
97.0,2024-02-16T06:18:04
97.0,2024-02-16T06:19:04
97.2,2024-02-16T06:21:04
97.8,2024-02-16T06:22:04
97.9,2024-02-16T06:23:04
97.4,2024-02-16T06:24:04
97.3,2024-02-16T06:26:04
97.4,2024-02-16T06:27:04
97.6,2024-02-16T06:28:04
97.7,2024-02-16T06:29:04
97.7,2024-02-16T06:31:04
97.8,2024-02-16T06:32:04
97.7,2024-02-16T06:33:04
98.1,2024-02-16T06:36:04
98.5,2024-02-16T06:37:04
99.1,2024-02-16T06:38:04
99.3,2024-02-16T06:39:04
99.5,2024-02-16T06:40:04
99.4,2024-02-16T06:44:04
98.6,2024-02-16T06:45:04
97.0,2024-02-16T06:49:04
95.2,2024-02-16T06:50:04
93.1,2024-02-16T06:51:04
93.6,2024-02-16T06:54:04
95.6,2024-02-16T06:56:04
96.4,2024-02-16T06:57:04
