spo2,minute
99.5,2024-01-23T03:09:33
99.3,2024-01-23T03:10:33
99.4,2024-01-23T03:11:33
99.2,2024-01-23T03:14:33
97.5,2024-01-23T03:18:33
95.4,2024-01-23T03:19:33
95.6,2024-01-23T03:20:33
95.6,2024-01-23T03:22:33
96.6,2024-01-23T03:23:33
96.6,2024-01-23T03:25:33
96.9,2024-01-23T03:27:33
97.8,2024-01-23T03:28:33
98.1,2024-01-23T03:29:33
98.0,2024-01-23T03:30:33
98.3,2024-01-23T03:31:33
97.8,2024-01-23T03:32:33
97.4,2024-01-23T03:33:33
97.9,2024-01-23T03:34:33
98.1,2024-01-23T03:35:33
98.5,2024-01-23T03:36:33
98.9,2024-01-23T03:37:33
98.7,2024-01-23T03:38:33
98.7,2024-01-23T03:39:33
99.0,2024-01-23T03:40:33
99.0,2024-01-23T03:41:33
99.0,2024-01-23T03:42:33
98.7,2024-01-23T03:43:33
98.5,2024-01-23T03:44:33
98.4,2024-01-23T03:45:33
98.5,2024-01-23T03:46:33
98.7,2024-01-23T03:47:33
98.9,2024-01-23T03:48:33
98.6,2024-01-23T03:49:33
98.6,2024-01-23T03:50:33
98.2,2024-01-23T03:51:33
98.2,2024-01-23T03:52:33
98.1,2024-01-23T03:53:33
98.0,2024-01-23T03:54:33
98.1,2024-01-23T03:55:33
97.8,2024-01-23T03:56:33
97.3,2024-01-23T03:58:33
96.9,2024-01-23T03:59:33
98.0,2024-01-23T04:00:33
98.4,2024-01-23T04:01:33
99.2,2024-01-23T04:02:33
99.4,2024-01-23T04:03:33
99.6,2024-01-23T04:04:33
99.6,2024-01-23T04:06:33
98.7,2024-01-23T04:07:33
98.1,2024-01-23T04:08:33
96.2,2024-01-23T04:09:33
96.7,2024-01-23T04:10:33
94.6,2024-01-23T04:11:33
96.8,2024-01-23T04:12:33
99.1,2024-01-23T04:13:33
99.6,2024-01-23T04:14:33
100.0,2024-01-23T04:15:33
100.0,2024-01-23T04:16:33
100.0,2024-01-23T04:17:33
99.4,2024-01-23T04:19:33
95.9,2024-01-23T04:30:33
96.2,2024-01-23T04:31:33
96.5,2024-01-23T04:32:33
96.8,2024-01-23T04:33:33
96.9,2024-01-23T04:34:33
97.1,2024-01-23T04:35:33
97.1,2024-01-23T04:36:33
97.3,2024-01-23T04:37:33
97.2,2024-01-23T04:38:33
97.0,2024-01-23T04:39:33
96.6,2024-01-23T04:40:33
96.6,2024-01-23T04:41:33
96.7,2024-01-23T04:42:33
96.7,2024-01-23T04:43:33
96.6,2024-01-23T04:44:33
96.5,2024-01-23T04:46:33
96.8,2024-01-23T04:47:33
97.1,2024-01-23T04:48:33
97.3,2024-01-23T04:50:33
97.4,2024-01-23T04:51:33
97.8,2024-01-23T04:52:33
98.0,2024-01-23T04:53:33
98.3,2024-01-23T04:54:33
98.6,2024-01-23T04:55:33
98.7,2024-01-23T04:56:33
98.8,2024-01-23T04:57:33
99.2,2024-01-23T04:58:33
99.0,2024-01-23T04:59:33
98.8,2024-01-23T05:02:33
97.6,2024-01-23T05:06:33
97.2,2024-01-23T05:07:33
96.9,2024-01-23T05:08:33
98.0,2024-01-23T05:59:33
98.3,2024-01-23T06:00:33
98.5,2024-01-23T06:01:33
98.6,2024-01-23T06:02:33
98.8,2024-01-23T06:03:33
98.8,2024-01-23T06:04:33
98.7,2024-01-23T06:05:33
98.7,2024-01-23T06:06:33
98.9,2024-01-23T06:07:33
93.9,2024-01-23T06:23:33
94.6,2024-01-23T06:24:33
94.9,2024-01-23T06:25:33
93.3,2024-01-23T07:10:33
93.8,2024-01-23T07:11:33
94.0,2024-01-23T07:12:33
94.1,2024-01-23T07:13:33
94.3,2024-01-23T07:14:33
94.3,2024-01-23T07:15:33
94.2,2024-01-23T07:16:33
94.3,2024-01-23T07:17:33
94.0,2024-01-23T07:18:33
93.8,2024-01-23T07:19:33
95.3,2024-01-23T07:22:33
95.8,2024-01-23T07:24:33
