spo2,minute
98.0,2023-11-27T03:16:33
97.7,2023-11-27T03:18:33
98.0,2023-11-27T03:19:33
98.2,2023-11-27T03:20:33
98.1,2023-11-27T03:21:33
98.2,2023-11-27T03:22:33
97.7,2023-11-27T03:24:33
96.7,2023-11-27T03:25:33
96.1,2023-11-27T03:26:33
94.2,2023-11-27T03:29:33
92.6,2023-11-27T03:30:33
92.1,2023-11-27T03:31:33
93.2,2023-11-27T03:33:33
93.0,2023-11-27T03:36:33
95.1,2023-11-27T03:37:33
95.8,2023-11-27T03:38:33
96.7,2023-11-27T03:40:33
98.0,2023-11-27T03:41:33
98.1,2023-11-27T03:43:33
98.5,2023-11-27T03:44:33
97.9,2023-11-27T03:45:33
98.1,2023-11-27T03:46:33
98.0,2023-11-27T03:48:33
98.5,2023-11-27T03:49:33
97.4,2023-11-27T03:50:33
95.8,2023-11-27T03:51:33
93.6,2023-11-27T03:52:33
92.6,2023-11-27T03:54:33
92.9,2023-11-27T03:55:33
93.6,2023-11-27T03:56:33
93.5,2023-11-27T03:57:33
93.5,2023-11-27T03:58:33
94.0,2023-11-27T03:59:33
94.1,2023-11-27T04:00:33
93.5,2023-11-27T04:01:33
92.9,2023-11-27T04:02:33
93.3,2023-11-27T04:03:33
93.2,2023-11-27T04:04:33
95.1,2023-11-27T04:07:33
97.3,2023-11-27T04:08:33
98.5,2023-11-27T04:09:33
98.4,2023-11-27T04:10:33
94.2,2023-11-27T04:26:33
95.0,2023-11-27T04:27:33
95.6,2023-11-27T04:28:33
96.1,2023-11-27T04:29:33
96.4,2023-11-27T04:30:33
96.5,2023-11-27T04:31:33
96.5,2023-11-27T04:32:33
96.5,2023-11-27T04:33:33
96.5,2023-11-27T04:34:33
96.6,2023-11-27T04:35:33
96.7,2023-11-27T04:36:33
96.6,2023-11-27T04:37:33
96.6,2023-11-27T04:38:33
96.6,2023-11-27T04:39:33
96.6,2023-11-27T04:42:33
96.7,2023-11-27T04:43:33
96.9,2023-11-27T04:45:33
97.3,2023-11-27T04:46:33
97.7,2023-11-27T04:47:33
97.9,2023-11-27T04:48:33
98.0,2023-11-27T04:49:33
98.0,2023-11-27T04:50:33
98.1,2023-11-27T04:51:33
98.0,2023-11-27T04:52:33
98.0,2023-11-27T04:53:33
98.3,2023-11-27T04:54:33
97.9,2023-11-27T04:55:33
97.6,2023-11-27T04:56:33
97.4,2023-11-27T04:57:33
97.3,2023-11-27T04:58:33
97.3,2023-11-27T05:00:33
97.3,2023-11-27T05:02:33
97.5,2023-11-27T05:03:33
97.7,2023-11-27T05:04:33
98.0,2023-11-27T05:05:33
98.2,2023-11-27T05:06:33
97.8,2023-11-27T05:08:33
96.5,2023-11-27T05:09:33
93.6,2023-11-27T05:10:33
92.0,2023-11-27T05:11:33
91.5,2023-11-27T05:12:33
93.3,2023-11-27T05:14:33
94.8,2023-11-27T05:15:33
95.8,2023-11-27T05:16:33
96.4,2023-11-27T05:17:33
96.6,2023-11-27T05:18:33
96.9,2023-11-27T05:20:33
96.6,2023-11-27T05:21:33
95.7,2023-11-27T05:22:33
95.1,2023-11-27T05:23:33
93.9,2023-11-27T05:24:33
93.2,2023-11-27T05:25:33
93.1,2023-11-27T05:26:33
93.1,2023-11-27T05:27:33
92.7,2023-11-27T05:28:33
93.2,2023-11-27T05:29:33
93.0,2023-11-27T05:30:33
92.9,2023-11-27T05:31:33
92.7,2023-11-27T05:32:33
92.6,2023-11-27T05:33:33
92.7,2023-11-27T05:34:33
93.6,2023-11-27T05:35:33
93.0,2023-11-27T05:36:33
93.5,2023-11-27T05:37:33
93.7,2023-11-27T05:39:33
93.1,2023-11-27T05:41:33
95.0,2023-11-27T05:42:33
97.1,2023-11-27T05:43:33
97.9,2023-11-27T05:44:33
98.8,2023-11-27T05:45:33
99.3,2023-11-27T05:46:33
99.5,2023-11-27T05:47:33
99.8,2023-11-27T05:48:33
99.9,2023-11-27T05:49:33
100.0,2023-11-27T05:50:33
100.0,2023-11-27T05:51:33
93.1,2023-11-27T06:00:33
93.7,2023-11-27T06:02:33
94.5,2023-11-27T06:03:33
95.2,2023-11-27T06:04:33
95.8,2023-11-27T06:05:33
95.9,2023-11-27T06:07:33
96.1,2023-11-27T06:08:33
95.5,2023-11-27T06:11:33
94.2,2023-11-27T06:12:33
91.7,2023-11-27T06:13:33
92.0,2023-11-27T06:14:33
92.9,2023-11-27T06:15:33
93.3,2023-11-27T06:16:33
93.2,2023-11-27T06:17:33
93.3,2023-11-27T06:18:33
92.4,2023-11-27T06:19:33
93.0,2023-11-27T06:20:33
93.8,2023-11-27T06:21:33
93.2,2023-11-27T06:22:33
93.1,2023-11-27T06:23:33
93.6,2023-11-27T06:25:33
94.6,2023-11-27T06:27:33
95.5,2023-11-27T06:28:33
96.0,2023-11-27T06:29:33
96.2,2023-11-27T06:30:33
96.6,2023-11-27T06:38:33
97.2,2023-11-27T06:39:33
97.7,2023-11-27T06:40:33
97.8,2023-11-27T06:41:33
98.2,2023-11-27T06:42:33
98.4,2023-11-27T06:43:33
98.3,2023-11-27T06:44:33
98.0,2023-11-27T06:45:33
97.3,2023-11-27T06:46:33
