spo2,minute
98.6,2023-11-11T05:26:33
98.3,2023-11-11T05:29:33
98.5,2023-11-11T05:30:33
98.5,2023-11-11T05:31:33
98.5,2023-11-11T05:32:33
98.5,2023-11-11T05:33:33
98.6,2023-11-11T05:34:33
98.6,2023-11-11T05:35:33
98.5,2023-11-11T05:36:33
98.5,2023-11-11T05:37:33
98.2,2023-11-11T05:38:33
98.2,2023-11-11T05:39:33
98.4,2023-11-11T05:40:33
98.3,2023-11-11T05:41:33
98.3,2023-11-11T05:42:33
98.4,2023-11-11T05:43:33
98.5,2023-11-11T05:44:33
98.6,2023-11-11T05:45:33
98.7,2023-11-11T05:47:33
98.8,2023-11-11T05:48:33
98.8,2023-11-11T05:49:33
98.8,2023-11-11T05:50:33
98.8,2023-11-11T05:52:33
98.7,2023-11-11T05:53:33
98.5,2023-11-11T05:54:33
98.5,2023-11-11T05:55:33
98.4,2023-11-11T05:56:33
98.3,2023-11-11T05:57:33
98.2,2023-11-11T05:58:33
98.2,2023-11-11T06:00:33
98.3,2023-11-11T06:01:33
98.2,2023-11-11T06:02:33
98.2,2023-11-11T06:03:33
98.1,2023-11-11T06:04:33
97.9,2023-11-11T06:05:33
97.8,2023-11-11T06:06:33
97.8,2023-11-11T06:08:33
97.8,2023-11-11T06:09:33
97.9,2023-11-11T06:10:33
97.9,2023-11-11T06:11:33
98.0,2023-11-11T06:12:33
98.0,2023-11-11T06:13:33
97.9,2023-11-11T06:14:33
98.0,2023-11-11T06:16:33
97.8,2023-11-11T06:17:33
97.6,2023-11-11T06:18:33
97.6,2023-11-11T06:19:33
97.5,2023-11-11T06:20:33
97.3,2023-11-11T06:21:33
97.4,2023-11-11T06:22:33
97.3,2023-11-11T06:25:33
97.7,2023-11-11T06:26:33
98.5,2023-11-11T06:27:33
99.2,2023-11-11T06:28:33
99.9,2023-11-11T06:29:33
99.9,2023-11-11T06:30:33
99.2,2023-11-11T06:31:33
98.3,2023-11-11T06:32:33
97.6,2023-11-11T06:33:33
97.4,2023-11-11T06:34:33
97.6,2023-11-11T06:35:33
97.9,2023-11-11T06:36:33
97.9,2023-11-11T06:37:33
97.6,2023-11-11T06:38:33
100.0,2023-11-11T06:39:33
100.0,2023-11-11T06:40:33
96.4,2023-11-11T06:42:33
95.8,2023-11-11T06:43:33
95.8,2023-11-11T06:45:33
95.9,2023-11-11T06:46:33
96.0,2023-11-11T06:47:33
96.0,2023-11-11T06:48:33
96.1,2023-11-11T06:49:33
96.3,2023-11-11T06:50:33
96.3,2023-11-11T06:51:33
96.4,2023-11-11T06:52:33
96.4,2023-11-11T06:53:33
96.5,2023-11-11T06:54:33
96.6,2023-11-11T06:55:33
96.8,2023-11-11T06:56:33
96.8,2023-11-11T06:58:33
97.0,2023-11-11T07:01:33
96.9,2023-11-11T07:11:33
97.6,2023-11-11T07:12:33
98.2,2023-11-11T07:13:33
98.7,2023-11-11T07:14:33
98.5,2023-11-11T07:15:33
98.4,2023-11-11T07:17:33
98.3,2023-11-11T07:18:33
98.3,2023-11-11T07:19:33
98.3,2023-11-11T07:20:33
98.1,2023-11-11T07:21:33
98.2,2023-11-11T07:22:33
98.2,2023-11-11T07:23:33
98.1,2023-11-11T07:25:33
97.3,2023-11-11T07:26:33
97.1,2023-11-11T07:27:33
96.9,2023-11-11T07:28:33
96.8,2023-11-11T07:29:33
96.2,2023-11-11T07:30:33
96.1,2023-11-11T07:31:33
96.3,2023-11-11T07:32:33
96.3,2023-11-11T07:33:33
96.4,2023-11-11T07:34:33
96.4,2023-11-11T07:35:33
96.4,2023-11-11T07:36:33
96.2,2023-11-11T07:37:33
96.3,2023-11-11T07:38:33
96.1,2023-11-11T07:39:33
95.9,2023-11-11T07:40:33
95.9,2023-11-11T07:41:33
95.8,2023-11-11T07:42:33
95.9,2023-11-11T07:43:33
96.0,2023-11-11T07:44:33
96.2,2023-11-11T07:45:33
96.1,2023-11-11T07:46:33
96.1,2023-11-11T07:47:33
96.0,2023-11-11T07:48:33
96.0,2023-11-11T07:49:33
96.0,2023-11-11T07:50:33
95.9,2023-11-11T07:51:33
95.9,2023-11-11T07:52:33
96.0,2023-11-11T07:54:33
96.2,2023-11-11T07:55:33
96.3,2023-11-11T07:56:33
96.7,2023-11-11T07:58:33
97.3,2023-11-11T07:59:33
97.6,2023-11-11T08:00:33
97.8,2023-11-11T08:01:33
97.9,2023-11-11T08:02:33
97.9,2023-11-11T08:03:33
97.9,2023-11-11T08:04:33
97.9,2023-11-11T08:05:33
98.0,2023-11-11T08:06:33
98.1,2023-11-11T08:07:33
97.1,2023-11-11T08:09:33
96.5,2023-11-11T08:14:33
97.4,2023-11-11T08:16:33
97.9,2023-11-11T08:17:33
98.2,2023-11-11T08:18:33
98.5,2023-11-11T08:19:33
98.8,2023-11-11T08:20:33
99.0,2023-11-11T08:21:33
99.2,2023-11-11T08:22:33
99.2,2023-11-11T08:23:33
99.3,2023-11-11T08:24:33
99.5,2023-11-11T08:26:33
99.5,2023-11-11T08:27:33
99.2,2023-11-11T08:29:33
99.2,2023-11-11T08:30:33
98.9,2023-11-11T08:31:33
98.9,2023-11-11T08:32:33
98.9,2023-11-11T08:33:33
98.9,2023-11-11T08:34:33
98.8,2023-11-11T08:35:33
98.9,2023-11-11T08:36:33
98.6,2023-11-11T08:38:33
98.0,2023-11-11T08:39:33
97.9,2023-11-11T08:40:33
96.8,2023-11-11T08:42:33
96.6,2023-11-11T08:44:33
97.3,2023-11-11T08:45:33
97.8,2023-11-11T08:46:33
98.1,2023-11-11T08:48:33
98.3,2023-11-11T08:49:33
98.1,2023-11-11T08:51:33
97.6,2023-11-11T08:52:33
97.3,2023-11-11T08:53:33
96.9,2023-11-11T08:55:33
96.9,2023-11-11T08:56:33
