spo2,minute
95.5,2023-12-22T06:35:33
96.4,2023-12-22T06:36:33
96.6,2023-12-22T06:37:33
96.8,2023-12-22T06:38:33
97.3,2023-12-22T06:39:33
97.5,2023-12-22T06:40:33
97.5,2023-12-22T06:41:33
97.4,2023-12-22T06:43:33
95.6,2023-12-22T07:00:33
95.9,2023-12-22T07:01:33
96.1,2023-12-22T07:02:33
96.3,2023-12-22T07:03:33
96.5,2023-12-22T07:04:33
96.6,2023-12-22T07:05:33
96.7,2023-12-22T07:06:33
96.5,2023-12-22T07:07:33
96.7,2023-12-22T07:08:33
95.8,2023-12-22T07:11:33
95.5,2023-12-22T07:12:33
95.8,2023-12-22T07:13:33
96.6,2023-12-22T07:14:33
97.0,2023-12-22T07:15:33
97.3,2023-12-22T07:16:33
95.6,2023-12-22T07:17:33
93.6,2023-12-22T07:18:33
92.2,2023-12-22T07:19:33
93.3,2023-12-22T07:20:33
93.3,2023-12-22T07:21:33
94.7,2023-12-22T07:22:33
95.8,2023-12-22T07:23:33
96.5,2023-12-22T07:24:33
96.8,2023-12-22T07:25:33
97.0,2023-12-22T07:26:33
97.2,2023-12-22T07:27:33
96.7,2023-12-22T07:29:33
96.7,2023-12-22T07:30:33
96.7,2023-12-22T07:31:33
96.5,2023-12-22T07:32:33
96.4,2023-12-22T07:33:33
96.4,2023-12-22T07:34:33
96.4,2023-12-22T07:35:33
96.4,2023-12-22T07:36:33
96.2,2023-12-22T07:37:33
96.5,2023-12-22T07:38:33
96.5,2023-12-22T07:39:33
95.2,2023-12-22T07:41:33
94.1,2023-12-22T07:42:33
93.6,2023-12-22T07:43:33
93.6,2023-12-22T07:44:33
93.7,2023-12-22T07:45:33
94.8,2023-12-22T07:47:33
95.4,2023-12-22T07:49:33
96.1,2023-12-22T07:50:33
96.5,2023-12-22T07:51:33
96.9,2023-12-22T07:52:33
97.3,2023-12-22T07:53:33
97.5,2023-12-22T07:54:33
97.5,2023-12-22T07:56:33
97.0,2023-12-22T07:57:33
97.0,2023-12-22T07:58:33
96.1,2023-12-22T07:59:33
95.5,2023-12-22T08:00:33
94.3,2023-12-22T08:01:33
99.8,2023-12-22T08:24:33
100.0,2023-12-22T08:25:33
100.0,2023-12-22T08:26:33
100.0,2023-12-22T08:27:33
99.1,2023-12-22T08:38:33
99.0,2023-12-22T08:39:33
98.9,2023-12-22T08:40:33
98.5,2023-12-22T08:41:33
98.0,2023-12-22T08:42:33
97.6,2023-12-22T08:43:33
97.4,2023-12-22T08:44:33
96.7,2023-12-22T08:45:33
96.7,2023-12-22T08:46:33
96.8,2023-12-22T08:47:33
96.4,2023-12-22T08:48:33
96.3,2023-12-22T08:49:33
96.0,2023-12-22T08:50:33
96.4,2023-12-22T08:51:33
96.2,2023-12-22T08:54:33
96.2,2023-12-22T08:55:33
96.2,2023-12-22T08:56:33
95.7,2023-12-22T08:57:33
95.8,2023-12-22T08:58:33
95.8,2023-12-22T09:00:33
