spo2,minute
97.8,2024-01-06T04:26:03
97.7,2024-01-06T04:27:03
97.3,2024-01-06T04:28:03
97.3,2024-01-06T04:29:03
97.2,2024-01-06T04:30:03
96.3,2024-01-06T04:32:03
95.6,2024-01-06T04:33:03
94.6,2024-01-06T04:35:03
93.3,2024-01-06T04:37:03
92.6,2024-01-06T04:38:03
92.1,2024-01-06T04:39:03
97.6,2024-01-06T04:57:03
97.9,2024-01-06T04:58:03
98.2,2024-01-06T04:59:03
97.9,2024-01-06T05:00:03
98.2,2024-01-06T05:01:03
98.0,2024-01-06T05:02:03
98.2,2024-01-06T05:03:03
97.8,2024-01-06T05:04:03
97.3,2024-01-06T05:06:03
97.0,2024-01-06T05:07:03
96.8,2024-01-06T05:08:03
96.7,2024-01-06T05:09:03
95.1,2024-01-06T05:11:03
94.5,2024-01-06T05:12:03
93.7,2024-01-06T05:13:03
93.1,2024-01-06T05:14:03
93.3,2024-01-06T05:15:03
92.8,2024-01-06T05:16:03
91.5,2024-01-06T05:17:03
90.4,2024-01-06T05:18:03
89.5,2024-01-06T05:19:03
94.4,2024-01-06T05:32:03
94.5,2024-01-06T05:33:03
94.6,2024-01-06T05:34:03
94.7,2024-01-06T05:35:03
94.7,2024-01-06T05:36:03
94.8,2024-01-06T05:38:03
95.6,2024-01-06T05:39:03
96.0,2024-01-06T05:40:03
96.2,2024-01-06T05:41:03
96.3,2024-01-06T05:42:03
96.4,2024-01-06T05:43:03
96.6,2024-01-06T05:44:03
96.8,2024-01-06T05:45:03
96.9,2024-01-06T05:46:03
96.9,2024-01-06T05:47:03
96.8,2024-01-06T05:48:03
97.4,2024-01-06T05:49:03
97.9,2024-01-06T05:50:03
98.0,2024-01-06T05:51:03
98.2,2024-01-06T05:52:03
97.8,2024-01-06T05:54:03
93.2,2024-01-06T06:18:03
95.5,2024-01-06T06:20:03
96.0,2024-01-06T06:21:03
97.3,2024-01-06T06:22:03
96.5,2024-01-06T06:23:03
97.5,2024-01-06T06:24:03
98.6,2024-01-06T06:25:03
98.1,2024-01-06T06:26:03
98.1,2024-01-06T06:29:03
97.1,2024-01-06T06:31:03
96.9,2024-01-06T06:32:03
96.5,2024-01-06T06:33:03
96.9,2024-01-06T06:36:03
97.5,2024-01-06T06:37:03
98.4,2024-01-06T06:38:03
98.2,2024-01-06T06:40:03
97.5,2024-01-06T06:41:03
97.3,2024-01-06T06:42:03
97.0,2024-01-06T06:43:03
97.3,2024-01-06T06:44:03
97.4,2024-01-06T06:45:03
97.3,2024-01-06T06:46:03
97.5,2024-01-06T06:47:03
97.6,2024-01-06T06:48:03
97.6,2024-01-06T06:50:03
97.5,2024-01-06T06:51:03
97.4,2024-01-06T06:52:03
97.5,2024-01-06T06:53:03
97.5,2024-01-06T06:54:03
97.5,2024-01-06T06:55:03
97.6,2024-01-06T06:56:03
97.5,2024-01-06T06:57:03
97.5,2024-01-06T06:58:03
97.4,2024-01-06T06:59:03
97.1,2024-01-06T07:00:03
96.7,2024-01-06T07:01:03
96.9,2024-01-06T07:03:03
97.3,2024-01-06T07:04:03
97.8,2024-01-06T07:05:03
97.5,2024-01-06T07:06:03
98.1,2024-01-06T07:07:03
98.4,2024-01-06T07:08:03
98.6,2024-01-06T07:09:03
98.7,2024-01-06T07:10:03
98.5,2024-01-06T07:11:03
99.1,2024-01-06T07:16:03
98.7,2024-01-06T07:18:03
97.4,2024-01-06T07:19:03
97.5,2024-01-06T07:20:03
97.6,2024-01-06T07:22:03
97.6,2024-01-06T07:23:03
97.7,2024-01-06T07:24:03
97.6,2024-01-06T07:25:03
97.5,2024-01-06T07:26:03
97.3,2024-01-06T07:27:03
97.0,2024-01-06T07:28:03
97.0,2024-01-06T07:29:03
97.2,2024-01-06T07:31:03
97.2,2024-01-06T07:32:03
97.2,2024-01-06T07:33:03
96.9,2024-01-06T07:34:03
96.5,2024-01-06T07:35:03
96.5,2024-01-06T07:37:03
96.5,2024-01-06T07:38:03
96.5,2024-01-06T07:39:03
96.7,2024-01-06T07:40:03
96.8,2024-01-06T07:41:03
97.0,2024-01-06T07:43:03
96.7,2024-01-06T07:47:03
96.1,2024-01-06T07:48:03
96.0,2024-01-06T07:49:03
96.1,2024-01-06T07:51:03
96.5,2024-01-06T07:52:03
96.8,2024-01-06T07:53:03
96.9,2024-01-06T07:54:03
97.0,2024-01-06T07:55:03
97.1,2024-01-06T07:59:03
96.6,2024-01-06T08:01:03
95.5,2024-01-06T08:02:03
95.1,2024-01-06T08:03:03
95.8,2024-01-06T08:06:03
96.5,2024-01-06T08:08:03
