spo2,minute
97.4,2024-01-30T01:02:33
97.6,2024-01-30T01:03:33
97.5,2024-01-30T01:04:33
97.6,2024-01-30T01:05:33
97.4,2024-01-30T01:06:33
97.4,2024-01-30T01:07:33
97.1,2024-01-30T01:09:33
96.8,2024-01-30T01:11:33
96.3,2024-01-30T01:29:33
94.8,2024-01-30T01:32:33
95.1,2024-01-30T02:11:33
95.6,2024-01-30T02:12:33
96.2,2024-01-30T02:13:33
96.8,2024-01-30T02:14:33
96.4,2024-01-30T02:16:33
95.5,2024-01-30T02:17:33
96.3,2024-01-30T02:18:33
96.7,2024-01-30T02:19:33
97.4,2024-01-30T03:07:33
98.5,2024-01-30T03:08:33
98.9,2024-01-30T03:09:33
99.1,2024-01-30T03:10:33
97.8,2024-01-30T03:12:33
98.4,2024-01-30T03:13:33
98.6,2024-01-30T03:14:33
98.9,2024-01-30T03:15:33
99.1,2024-01-30T03:16:33
99.2,2024-01-30T03:17:33
99.2,2024-01-30T03:18:33
99.3,2024-01-30T03:19:33
98.9,2024-01-30T03:20:33
99.0,2024-01-30T03:21:33
98.1,2024-01-30T03:23:33
97.0,2024-01-30T03:24:33
97.2,2024-01-30T03:55:33
98.1,2024-01-30T03:56:33
97.4,2024-01-30T03:57:33
98.5,2024-01-30T03:58:33
98.7,2024-01-30T03:59:33
98.7,2024-01-30T04:00:33
99.4,2024-01-30T04:01:33
100.0,2024-01-30T04:02:33
100.0,2024-01-30T04:03:33
100.0,2024-01-30T04:04:33
100.0,2024-01-30T04:05:33
100.0,2024-01-30T04:06:33
100.0,2024-01-30T04:07:33
99.1,2024-01-30T04:08:33
98.7,2024-01-30T04:09:33
98.4,2024-01-30T04:10:33
98.2,2024-01-30T04:11:33
98.0,2024-01-30T04:12:33
97.8,2024-01-30T04:13:33
97.6,2024-01-30T04:14:33
97.6,2024-01-30T04:15:33
97.5,2024-01-30T04:16:33
97.5,2024-01-30T04:17:33
97.4,2024-01-30T04:18:33
96.8,2024-01-30T04:20:33
96.1,2024-01-30T04:21:33
95.1,2024-01-30T04:22:33
94.4,2024-01-30T04:23:33
93.1,2024-01-30T04:48:33
93.4,2024-01-30T04:49:33
93.9,2024-01-30T04:50:33
95.7,2024-01-30T04:52:33
96.4,2024-01-30T04:54:33
96.8,2024-01-30T04:55:33
97.1,2024-01-30T04:56:33
97.3,2024-01-30T04:57:33
96.8,2024-01-30T05:00:33
97.0,2024-01-30T05:01:33
97.4,2024-01-30T05:02:33
97.2,2024-01-30T05:03:33
96.5,2024-01-30T05:04:33
92.6,2024-01-30T05:29:33
92.8,2024-01-30T05:30:33
93.8,2024-01-30T05:31:33
94.2,2024-01-30T05:32:33
95.7,2024-01-30T05:33:33
95.4,2024-01-30T06:14:33
94.3,2024-01-30T06:16:33
93.3,2024-01-30T06:17:33
92.7,2024-01-30T06:19:33
93.9,2024-01-30T06:21:33
95.7,2024-01-30T06:22:33
92.8,2024-01-30T06:32:33
95.1,2024-01-30T06:33:33
96.0,2024-01-30T06:34:33
96.1,2024-01-30T06:35:33
95.9,2024-01-30T06:36:33
