spo2,minute
98.3,2023-11-17T03:49:33
98.2,2023-11-17T03:50:33
98.1,2023-11-17T03:51:33
97.7,2023-11-17T03:52:33
97.6,2023-11-17T03:53:33
94.9,2023-11-17T04:18:33
95.8,2023-11-17T04:19:33
96.2,2023-11-17T04:21:33
96.7,2023-11-17T04:22:33
96.9,2023-11-17T04:23:33
97.0,2023-11-17T04:24:33
97.2,2023-11-17T04:25:33
97.2,2023-11-17T04:26:33
97.2,2023-11-17T04:27:33
96.9,2023-11-17T04:28:33
96.8,2023-11-17T04:29:33
96.9,2023-11-17T04:30:33
97.0,2023-11-17T04:31:33
97.2,2023-11-17T04:32:33
97.3,2023-11-17T04:33:33
97.2,2023-11-17T04:34:33
96.6,2023-11-17T04:36:33
97.0,2023-11-17T04:38:33
97.7,2023-11-17T04:39:33
97.9,2023-11-17T04:40:33
98.1,2023-11-17T04:41:33
98.3,2023-11-17T04:42:33
98.3,2023-11-17T04:43:33
98.2,2023-11-17T04:44:33
98.2,2023-11-17T04:45:33
98.0,2023-11-17T04:46:33
97.9,2023-11-17T04:47:33
97.9,2023-11-17T04:48:33
97.9,2023-11-17T04:49:33
97.9,2023-11-17T04:50:33
97.6,2023-11-17T04:51:33
97.7,2023-11-17T04:52:33
97.6,2023-11-17T04:53:33
97.7,2023-11-17T04:54:33
97.9,2023-11-17T04:55:33
97.4,2023-11-17T04:56:33
97.8,2023-11-17T04:57:33
97.9,2023-11-17T04:58:33
98.0,2023-11-17T04:59:33
97.9,2023-11-17T05:00:33
98.0,2023-11-17T05:01:33
96.3,2023-11-17T05:03:33
95.3,2023-11-17T05:04:33
94.7,2023-11-17T05:05:33
94.9,2023-11-17T05:06:33
93.5,2023-11-17T05:09:33
94.6,2023-11-17T05:10:33
95.6,2023-11-17T05:11:33
96.5,2023-11-17T05:13:33
95.6,2023-11-17T05:14:33
94.5,2023-11-17T05:15:33
93.4,2023-11-17T05:18:33
94.5,2023-11-17T05:19:33
95.0,2023-11-17T05:20:33
95.2,2023-11-17T05:21:33
95.4,2023-11-17T05:22:33
95.9,2023-11-17T05:25:33
96.5,2023-11-17T05:26:33
96.2,2023-11-17T05:29:33
94.8,2023-11-17T06:07:33
95.0,2023-11-17T06:10:33
96.6,2023-11-17T06:11:33
97.2,2023-11-17T06:12:33
97.5,2023-11-17T06:14:33
98.0,2023-11-17T06:15:33
97.1,2023-11-17T06:16:33
97.9,2023-11-17T06:17:33
97.5,2023-11-17T06:18:33
96.6,2023-11-17T06:19:33
97.3,2023-11-17T06:20:33
97.8,2023-11-17T06:21:33
98.1,2023-11-17T06:22:33
98.3,2023-11-17T06:23:33
98.5,2023-11-17T06:24:33
98.6,2023-11-17T06:25:33
98.6,2023-11-17T06:26:33
98.7,2023-11-17T06:27:33
98.7,2023-11-17T06:28:33
98.7,2023-11-17T06:29:33
98.7,2023-11-17T06:30:33
98.6,2023-11-17T06:31:33
98.6,2023-11-17T06:32:33
98.6,2023-11-17T06:33:33
98.6,2023-11-17T06:34:33
98.6,2023-11-17T06:35:33
98.6,2023-11-17T06:36:33
98.6,2023-11-17T06:37:33
98.6,2023-11-17T06:38:33
98.6,2023-11-17T06:39:33
98.6,2023-11-17T06:40:33
98.6,2023-11-17T06:41:33
98.6,2023-11-17T06:42:33
98.6,2023-11-17T06:43:33
98.6,2023-11-17T06:44:33
98.6,2023-11-17T06:45:33
98.6,2023-11-17T06:46:33
98.0,2023-11-17T06:48:33
97.5,2023-11-17T06:50:33
97.1,2023-11-17T06:51:33
96.8,2023-11-17T06:52:33
96.8,2023-11-17T06:53:33
96.5,2023-11-17T06:54:33
96.4,2023-11-17T06:56:33
96.6,2023-11-17T06:57:33
97.0,2023-11-17T06:58:33
97.6,2023-11-17T06:59:33
97.4,2023-11-17T07:00:33
97.2,2023-11-17T07:01:33
96.9,2023-11-17T07:02:33
95.9,2023-11-17T07:03:33
95.4,2023-11-17T07:04:33
95.6,2023-11-17T07:05:33
95.9,2023-11-17T07:07:33
