spo2,minute
98.4,2023-12-10T01:27:33
98.4,2023-12-10T01:28:33
98.4,2023-12-10T01:29:33
97.6,2023-12-10T01:30:33
97.5,2023-12-10T01:31:33
97.0,2023-12-10T01:55:33
97.7,2023-12-10T01:56:33
98.0,2023-12-10T01:57:33
98.3,2023-12-10T01:58:33
98.5,2023-12-10T01:59:33
98.6,2023-12-10T02:00:33
98.7,2023-12-10T02:01:33
98.8,2023-12-10T02:02:33
98.9,2023-12-10T02:03:33
99.0,2023-12-10T02:04:33
99.0,2023-12-10T02:05:33
99.0,2023-12-10T02:06:33
99.1,2023-12-10T02:07:33
99.1,2023-12-10T02:08:33
99.1,2023-12-10T02:09:33
99.1,2023-12-10T02:10:33
99.1,2023-12-10T02:11:33
99.2,2023-12-10T02:12:33
99.2,2023-12-10T02:13:33
99.2,2023-12-10T02:14:33
99.2,2023-12-10T02:15:33
99.2,2023-12-10T02:16:33
97.0,2023-12-10T02:34:33
97.2,2023-12-10T02:35:33
97.4,2023-12-10T02:36:33
97.3,2023-12-10T02:37:33
97.4,2023-12-10T02:38:33
97.3,2023-12-10T02:39:33
97.5,2023-12-10T02:40:33
97.7,2023-12-10T02:42:33
97.9,2023-12-10T02:44:33
98.3,2023-12-10T02:45:33
98.5,2023-12-10T02:46:33
98.6,2023-12-10T02:47:33
98.7,2023-12-10T02:48:33
99.0,2023-12-10T02:51:33
99.3,2023-12-10T02:52:33
99.3,2023-12-10T02:53:33
99.5,2023-12-10T02:54:33
99.7,2023-12-10T02:55:33
99.8,2023-12-10T02:56:33
99.6,2023-12-10T02:58:33
99.9,2023-12-10T02:59:33
100.0,2023-12-10T03:00:33
100.0,2023-12-10T03:01:33
99.6,2023-12-10T03:02:33
99.8,2023-12-10T03:03:33
99.8,2023-12-10T03:04:33
99.9,2023-12-10T03:05:33
100.0,2023-12-10T03:06:33
100.0,2023-12-10T03:07:33
100.0,2023-12-10T03:08:33
100.0,2023-12-10T03:09:33
100.0,2023-12-10T03:10:33
100.0,2023-12-10T03:11:33
100.0,2023-12-10T03:12:33
100.0,2023-12-10T03:13:33
100.0,2023-12-10T03:14:33
100.0,2023-12-10T03:15:33
100.0,2023-12-10T03:16:33
100.0,2023-12-10T03:17:33
100.0,2023-12-10T03:18:33
99.8,2023-12-10T03:20:33
99.4,2023-12-10T03:21:33
99.2,2023-12-10T03:22:33
98.9,2023-12-10T03:23:33
98.8,2023-12-10T03:24:33
98.8,2023-12-10T03:25:33
98.7,2023-12-10T03:26:33
98.7,2023-12-10T03:27:33
98.8,2023-12-10T03:28:33
98.7,2023-12-10T03:29:33
98.7,2023-12-10T03:30:33
98.7,2023-12-10T03:31:33
98.7,2023-12-10T03:32:33
98.5,2023-12-10T03:34:33
98.3,2023-12-10T03:35:33
98.1,2023-12-10T03:36:33
98.1,2023-12-10T03:37:33
98.0,2023-12-10T03:38:33
97.9,2023-12-10T03:39:33
98.0,2023-12-10T03:40:33
98.0,2023-12-10T03:41:33
97.9,2023-12-10T03:42:33
98.0,2023-12-10T03:43:33
98.0,2023-12-10T03:44:33
98.1,2023-12-10T03:45:33
98.0,2023-12-10T03:46:33
98.0,2023-12-10T03:47:33
98.0,2023-12-10T03:48:33
98.0,2023-12-10T03:49:33
98.0,2023-12-10T03:50:33
98.0,2023-12-10T03:51:33
98.0,2023-12-10T03:52:33
98.0,2023-12-10T03:53:33
98.0,2023-12-10T03:54:33
98.0,2023-12-10T03:55:33
98.1,2023-12-10T03:56:33
98.2,2023-12-10T03:57:33
98.1,2023-12-10T03:58:33
98.1,2023-12-10T03:59:33
97.9,2023-12-10T04:03:33
97.9,2023-12-10T04:04:33
97.8,2023-12-10T04:05:33
97.8,2023-12-10T04:06:33
97.8,2023-12-10T04:07:33
98.0,2023-12-10T04:08:33
98.4,2023-12-10T04:10:33
98.3,2023-12-10T04:17:33
98.9,2023-12-10T04:18:33
99.2,2023-12-10T04:19:33
99.3,2023-12-10T04:21:33
99.4,2023-12-10T04:22:33
99.6,2023-12-10T04:23:33
99.8,2023-12-10T04:24:33
100.0,2023-12-10T04:25:33
100.0,2023-12-10T04:26:33
100.0,2023-12-10T04:27:33
99.8,2023-12-10T04:29:33
98.5,2023-12-10T04:30:33
97.7,2023-12-10T04:31:33
96.9,2023-12-10T04:32:33
97.3,2023-12-10T04:34:33
98.9,2023-12-10T04:35:33
99.6,2023-12-10T04:36:33
99.7,2023-12-10T04:37:33
100.0,2023-12-10T04:38:33
99.8,2023-12-10T04:39:33
100.0,2023-12-10T04:40:33
100.0,2023-12-10T04:41:33
99.9,2023-12-10T04:44:33
99.5,2023-12-10T04:45:33
99.2,2023-12-10T04:52:33
99.0,2023-12-10T04:53:33
97.7,2023-12-10T05:04:33
