spo2,minute
95.8,2023-11-29T00:35:33
96.5,2023-11-29T00:36:33
95.9,2023-11-29T00:39:33
96.2,2023-11-29T00:40:33
96.2,2023-11-29T00:41:33
96.4,2023-11-29T00:42:33
96.7,2023-11-29T00:43:33
96.8,2023-11-29T00:44:33
97.0,2023-11-29T00:45:33
97.1,2023-11-29T00:46:33
97.3,2023-11-29T00:47:33
97.6,2023-11-29T00:48:33
97.4,2023-11-29T00:49:33
97.2,2023-11-29T00:50:33
97.1,2023-11-29T00:51:33
97.0,2023-11-29T00:52:33
97.0,2023-11-29T00:53:33
97.1,2023-11-29T00:54:33
97.0,2023-11-29T00:55:33
96.4,2023-11-29T00:56:33
95.5,2023-11-29T00:57:33
94.4,2023-11-29T00:58:33
93.7,2023-11-29T00:59:33
93.6,2023-11-29T01:00:33
93.4,2023-11-29T01:01:33
93.7,2023-11-29T01:02:33
93.9,2023-11-29T01:03:33
94.0,2023-11-29T01:04:33
93.7,2023-11-29T01:05:33
96.3,2023-11-29T01:53:33
97.2,2023-11-29T01:54:33
97.6,2023-11-29T01:55:33
98.0,2023-11-29T01:56:33
98.2,2023-11-29T01:57:33
98.6,2023-11-29T01:58:33
98.6,2023-11-29T01:59:33
98.5,2023-11-29T02:00:33
98.3,2023-11-29T02:01:33
98.0,2023-11-29T02:02:33
97.8,2023-11-29T02:03:33
97.9,2023-11-29T02:04:33
97.7,2023-11-29T02:05:33
98.0,2023-11-29T02:06:33
98.0,2023-11-29T02:08:33
98.2,2023-11-29T02:09:33
98.4,2023-11-29T02:10:33
98.5,2023-11-29T02:11:33
98.6,2023-11-29T02:12:33
98.4,2023-11-29T02:14:33
98.2,2023-11-29T02:15:33
98.1,2023-11-29T02:16:33
97.4,2023-11-29T02:19:33
97.2,2023-11-29T02:21:33
97.4,2023-11-29T02:22:33
97.2,2023-11-29T02:23:33
97.4,2023-11-29T02:24:33
97.3,2023-11-29T02:25:33
97.4,2023-11-29T02:26:33
97.3,2023-11-29T02:27:33
97.6,2023-11-29T02:28:33
97.6,2023-11-29T02:29:33
97.8,2023-11-29T02:30:33
97.8,2023-11-29T02:31:33
97.7,2023-11-29T02:32:33
98.1,2023-11-29T02:33:33
98.2,2023-11-29T02:34:33
98.3,2023-11-29T02:35:33
98.5,2023-11-29T02:36:33
98.8,2023-11-29T02:37:33
98.8,2023-11-29T02:38:33
98.7,2023-11-29T02:39:33
98.4,2023-11-29T02:40:33
97.1,2023-11-29T02:41:33
95.7,2023-11-29T04:08:33
96.6,2023-11-29T04:09:33
97.0,2023-11-29T04:10:33
97.0,2023-11-29T04:11:33
97.2,2023-11-29T04:12:33
97.9,2023-11-29T04:13:33
98.2,2023-11-29T04:14:33
93.7,2023-11-29T05:08:33
95.0,2023-11-29T05:09:33
95.5,2023-11-29T05:10:33
94.6,2023-11-29T05:12:33
94.8,2023-11-29T05:13:33
95.8,2023-11-29T05:14:33
96.3,2023-11-29T05:15:33
96.5,2023-11-29T05:18:33
95.9,2023-11-29T05:20:33
93.4,2023-11-29T05:21:33
92.1,2023-11-29T05:23:33
93.4,2023-11-29T05:25:33
93.9,2023-11-29T05:26:33
93.9,2023-11-29T05:27:33
93.8,2023-11-29T05:28:33
94.1,2023-11-29T05:29:33
94.9,2023-11-29T05:30:33
96.2,2023-11-29T05:31:33
96.3,2023-11-29T05:33:33
96.3,2023-11-29T05:34:33
96.1,2023-11-29T05:35:33
95.1,2023-11-29T05:37:33
95.0,2023-11-29T05:38:33
93.9,2023-11-29T05:39:33
93.8,2023-11-29T05:40:33
94.2,2023-11-29T05:41:33
94.6,2023-11-29T05:42:33
95.0,2023-11-29T05:43:33
95.3,2023-11-29T05:44:33
94.8,2023-11-29T05:45:33
94.6,2023-11-29T05:46:33
95.4,2023-11-29T05:47:33
95.1,2023-11-29T05:48:33
94.6,2023-11-29T06:22:33
94.5,2023-11-29T06:23:33
95.4,2023-11-29T06:24:33
96.6,2023-11-29T06:25:33
96.2,2023-11-29T06:26:33
96.4,2023-11-29T06:27:33
96.5,2023-11-29T06:28:33
95.4,2023-11-29T06:29:33
96.0,2023-11-29T06:30:33
95.9,2023-11-29T06:31:33
94.2,2023-11-29T06:32:33
94.6,2023-11-29T06:51:33
95.6,2023-11-29T06:53:33
96.6,2023-11-29T06:54:33
97.3,2023-11-29T06:55:33
97.8,2023-11-29T06:56:33
98.2,2023-11-29T06:57:33
98.2,2023-11-29T07:07:33
96.8,2023-11-29T07:16:33
