spo2,minute
97.8,2024-01-02T03:26:03
97.8,2024-01-02T03:27:03
97.9,2024-01-02T03:28:03
97.9,2024-01-02T03:29:03
98.0,2024-01-02T03:30:03
98.2,2024-01-02T03:31:03
98.2,2024-01-02T03:32:03
98.4,2024-01-02T03:33:03
98.1,2024-01-02T03:34:03
98.2,2024-01-02T03:36:03
98.6,2024-01-02T03:38:03
98.7,2024-01-02T03:39:03
98.9,2024-01-02T03:41:03
98.7,2024-01-02T03:42:03
98.6,2024-01-02T03:43:03
98.6,2024-01-02T03:44:03
98.3,2024-01-02T03:45:03
97.5,2024-01-02T04:06:03
97.9,2024-01-02T04:07:03
98.1,2024-01-02T04:08:03
98.2,2024-01-02T04:09:03
98.3,2024-01-02T04:10:03
98.5,2024-01-02T04:11:03
98.6,2024-01-02T04:12:03
98.5,2024-01-02T04:13:03
98.5,2024-01-02T04:14:03
98.3,2024-01-02T04:15:03
98.4,2024-01-02T04:16:03
98.6,2024-01-02T04:17:03
98.5,2024-01-02T04:18:03
98.3,2024-01-02T04:19:03
98.3,2024-01-02T04:20:03
98.6,2024-01-02T04:21:03
98.9,2024-01-02T04:22:03
98.9,2024-01-02T04:23:03
99.0,2024-01-02T04:24:03
99.3,2024-01-02T04:25:03
98.8,2024-01-02T04:26:03
96.0,2024-01-02T04:27:03
94.3,2024-01-02T04:28:03
94.4,2024-01-02T04:29:03
94.7,2024-01-02T04:30:03
94.6,2024-01-02T04:31:03
94.4,2024-01-02T04:32:03
95.5,2024-01-02T04:34:03
95.4,2024-01-02T04:35:03
94.2,2024-01-02T04:36:03
94.6,2024-01-02T04:37:03
95.5,2024-01-02T04:38:03
96.3,2024-01-02T04:40:03
96.6,2024-01-02T04:41:03
96.9,2024-01-02T04:42:03
97.2,2024-01-02T04:43:03
97.4,2024-01-02T04:44:03
97.4,2024-01-02T04:45:03
97.5,2024-01-02T04:46:03
97.4,2024-01-02T04:47:03
97.3,2024-01-02T04:48:03
97.3,2024-01-02T04:49:03
97.3,2024-01-02T04:50:03
97.2,2024-01-02T04:51:03
97.2,2024-01-02T04:52:03
97.2,2024-01-02T04:53:03
97.1,2024-01-02T04:54:03
97.0,2024-01-02T04:55:03
96.9,2024-01-02T04:56:03
97.3,2024-01-02T04:57:03
97.3,2024-01-02T04:58:03
97.2,2024-01-02T04:59:03
96.7,2024-01-02T05:00:03
96.0,2024-01-02T05:01:03
96.5,2024-01-02T05:03:03
97.6,2024-01-02T05:04:03
98.4,2024-01-02T05:05:03
98.9,2024-01-02T05:06:03
99.4,2024-01-02T05:07:03
99.8,2024-01-02T05:08:03
100.0,2024-01-02T05:09:03
100.0,2024-01-02T05:10:03
99.1,2024-01-02T05:12:03
98.5,2024-01-02T05:13:03
98.0,2024-01-02T05:14:03
97.8,2024-01-02T05:15:03
97.9,2024-01-02T05:16:03
98.2,2024-01-02T05:17:03
98.2,2024-01-02T05:18:03
98.2,2024-01-02T05:19:03
98.1,2024-01-02T05:20:03
97.6,2024-01-02T05:22:03
91.7,2024-01-02T05:59:03
91.6,2024-01-02T06:00:03
91.2,2024-01-02T06:01:03
91.5,2024-01-02T06:02:03
91.1,2024-01-02T06:14:03
91.5,2024-01-02T06:15:03
91.9,2024-01-02T06:16:03
91.6,2024-01-02T06:17:03
92.3,2024-01-02T06:18:03
91.2,2024-01-02T06:19:03
96.4,2024-01-02T06:35:03
95.4,2024-01-02T06:37:03
93.9,2024-01-02T06:46:03
94.5,2024-01-02T06:47:03
94.7,2024-01-02T06:49:03
93.8,2024-01-02T06:51:03
93.4,2024-01-02T06:52:03
97.7,2024-01-02T07:05:03
98.1,2024-01-02T07:06:03
98.4,2024-01-02T07:07:03
99.0,2024-01-02T07:08:03
99.1,2024-01-02T07:10:03
98.5,2024-01-02T07:11:03
97.9,2024-01-02T07:12:03
98.0,2024-01-02T07:13:03
98.3,2024-01-02T07:14:03
97.6,2024-01-02T07:15:03
97.0,2024-01-02T07:16:03
97.4,2024-01-02T07:17:03
97.3,2024-01-02T07:18:03
97.0,2024-01-02T07:19:03
96.7,2024-01-02T07:22:03
97.5,2024-01-02T07:24:03
98.0,2024-01-02T07:25:03
98.1,2024-01-02T07:26:03
98.3,2024-01-02T07:27:03
98.1,2024-01-02T07:28:03
98.2,2024-01-02T07:29:03
98.4,2024-01-02T07:30:03
98.7,2024-01-02T07:31:03
98.7,2024-01-02T07:32:03
98.9,2024-01-02T07:33:03
99.0,2024-01-02T07:34:03
98.9,2024-01-02T07:35:03
98.7,2024-01-02T07:36:03
99.0,2024-01-02T07:37:03
99.1,2024-01-02T07:38:03
99.1,2024-01-02T07:39:03
99.1,2024-01-02T07:40:03
99.0,2024-01-02T07:42:03
98.7,2024-01-02T07:43:03
98.8,2024-01-02T07:44:03
98.9,2024-01-02T07:45:03
98.8,2024-01-02T07:46:03
98.9,2024-01-02T07:47:03
98.9,2024-01-02T07:48:03
98.9,2024-01-02T07:49:03
97.8,2024-01-02T07:50:03
95.2,2024-01-02T07:51:03
95.2,2024-01-02T07:53:03
95.7,2024-01-02T07:54:03
96.2,2024-01-02T07:55:03
96.6,2024-01-02T07:56:03
96.8,2024-01-02T07:57:03
97.0,2024-01-02T07:58:03
97.1,2024-01-02T07:59:03
97.3,2024-01-02T08:00:03
96.9,2024-01-02T08:01:03
96.3,2024-01-02T08:02:03
96.1,2024-01-02T08:03:03
95.9,2024-01-02T08:04:03
95.9,2024-01-02T08:05:03
95.8,2024-01-02T08:06:03
95.7,2024-01-02T08:07:03
94.9,2024-01-02T08:09:03
95.2,2024-01-02T08:12:03
96.4,2024-01-02T08:13:03
97.0,2024-01-02T08:14:03
97.1,2024-01-02T08:15:03
97.7,2024-01-02T08:16:03
98.0,2024-01-02T08:17:03
98.2,2024-01-02T08:18:03
98.4,2024-01-02T08:19:03
98.6,2024-01-02T08:20:03
98.7,2024-01-02T08:21:03
98.8,2024-01-02T08:22:03
98.7,2024-01-02T08:23:03
98.7,2024-01-02T08:24:03
98.9,2024-01-02T08:25:03
98.9,2024-01-02T08:26:03
99.0,2024-01-02T08:27:03
