spo2,minute
97.8,2024-02-04T05:45:33
97.9,2024-02-04T05:47:33
98.1,2024-02-04T05:48:33
97.9,2024-02-04T05:50:33
97.6,2024-02-04T05:51:33
97.5,2024-02-04T05:52:33
97.5,2024-02-04T05:53:33
97.5,2024-02-04T05:54:33
97.7,2024-02-04T05:55:33
97.9,2024-02-04T05:56:33
98.0,2024-02-04T05:57:33
98.1,2024-02-04T05:58:33
97.9,2024-02-04T06:00:33
98.1,2024-02-04T06:01:33
98.1,2024-02-04T06:02:33
97.6,2024-02-04T06:04:33
95.7,2024-02-04T06:05:33
94.4,2024-02-04T06:07:33
94.1,2024-02-04T06:08:33
95.0,2024-02-04T06:09:33
94.4,2024-02-04T06:10:33
94.6,2024-02-04T06:11:33
93.7,2024-02-04T06:12:33
93.7,2024-02-04T06:14:33
95.6,2024-02-04T06:15:33
96.2,2024-02-04T06:16:33
95.9,2024-02-04T06:27:33
95.9,2024-02-04T06:28:33
95.7,2024-02-04T06:30:33
96.3,2024-02-04T06:31:33
96.8,2024-02-04T06:32:33
97.0,2024-02-04T06:33:33
97.2,2024-02-04T06:34:33
97.4,2024-02-04T06:35:33
97.5,2024-02-04T06:36:33
97.5,2024-02-04T06:37:33
97.4,2024-02-04T06:38:33
97.5,2024-02-04T06:39:33
97.6,2024-02-04T06:40:33
97.7,2024-02-04T06:41:33
97.8,2024-02-04T06:42:33
97.9,2024-02-04T06:43:33
98.0,2024-02-04T06:44:33
98.0,2024-02-04T06:45:33
98.0,2024-02-04T06:46:33
98.0,2024-02-04T06:47:33
97.9,2024-02-04T06:48:33
98.0,2024-02-04T06:49:33
98.0,2024-02-04T06:50:33
98.1,2024-02-04T06:51:33
98.1,2024-02-04T06:52:33
98.0,2024-02-04T06:53:33
98.0,2024-02-04T06:54:33
98.1,2024-02-04T06:55:33
98.0,2024-02-04T06:56:33
98.0,2024-02-04T06:59:33
97.1,2024-02-04T07:00:33
96.8,2024-02-04T07:01:33
96.4,2024-02-04T07:03:33
96.6,2024-02-04T07:04:33
96.8,2024-02-04T07:05:33
96.5,2024-02-04T07:06:33
96.8,2024-02-04T07:07:33
97.0,2024-02-04T07:08:33
95.6,2024-02-04T07:10:33
94.6,2024-02-04T07:11:33
95.0,2024-02-04T07:12:33
95.5,2024-02-04T07:13:33
95.7,2024-02-04T07:14:33
96.4,2024-02-04T07:17:33
97.2,2024-02-04T07:20:33
96.4,2024-02-04T07:22:33
95.2,2024-02-04T07:23:33
