spo2,minute
97.7,2023-12-30T02:53:33
97.7,2023-12-30T02:54:33
97.3,2023-12-30T02:55:33
96.1,2023-12-30T02:57:33
95.6,2023-12-30T02:58:33
95.2,2023-12-30T02:59:33
93.9,2023-12-30T03:00:33
94.9,2023-12-30T03:01:33
94.1,2023-12-30T03:02:33
94.0,2023-12-30T03:03:33
94.9,2023-12-30T03:05:33
95.9,2023-12-30T03:06:33
96.4,2023-12-30T03:07:33
96.7,2023-12-30T03:08:33
96.8,2023-12-30T03:09:33
97.0,2023-12-30T03:10:33
97.0,2023-12-30T03:11:33
97.1,2023-12-30T03:12:33
97.1,2023-12-30T03:13:33
97.2,2023-12-30T03:14:33
97.2,2023-12-30T03:15:33
97.1,2023-12-30T03:16:33
97.2,2023-12-30T03:17:33
97.1,2023-12-30T03:18:33
96.9,2023-12-30T03:19:33
97.0,2023-12-30T03:20:33
96.9,2023-12-30T03:21:33
96.7,2023-12-30T03:22:33
96.6,2023-12-30T03:23:33
96.6,2023-12-30T03:24:33
96.5,2023-12-30T03:25:33
96.4,2023-12-30T03:26:33
96.2,2023-12-30T03:27:33
96.1,2023-12-30T03:28:33
95.9,2023-12-30T03:29:33
96.2,2023-12-30T03:30:33
96.7,2023-12-30T03:32:33
97.0,2023-12-30T03:33:33
97.3,2023-12-30T03:34:33
97.4,2023-12-30T03:35:33
97.5,2023-12-30T03:36:33
97.6,2023-12-30T03:37:33
97.7,2023-12-30T03:38:33
97.8,2023-12-30T03:39:33
98.1,2023-12-30T03:40:33
97.8,2023-12-30T03:41:33
97.7,2023-12-30T03:42:33
97.0,2023-12-30T03:43:33
96.9,2023-12-30T03:44:33
93.7,2023-12-30T03:49:33
94.4,2023-12-30T03:50:33
96.1,2023-12-30T03:51:33
97.4,2023-12-30T03:52:33
96.7,2023-12-30T03:53:33
96.6,2023-12-30T03:54:33
96.1,2023-12-30T03:56:33
95.9,2023-12-30T03:58:33
96.6,2023-12-30T04:00:33
96.4,2023-12-30T04:03:33
95.0,2023-12-30T04:05:33
94.8,2023-12-30T04:06:33
95.1,2023-12-30T04:07:33
95.0,2023-12-30T04:08:33
94.8,2023-12-30T04:09:33
93.6,2023-12-30T04:10:33
91.5,2023-12-30T04:12:33
95.2,2023-12-30T05:06:33
94.2,2023-12-30T05:07:33
95.8,2023-12-30T05:38:33
96.1,2023-12-30T05:39:33
96.5,2023-12-30T05:44:33
97.4,2023-12-30T05:45:33
97.9,2023-12-30T05:46:33
98.2,2023-12-30T05:47:33
98.3,2023-12-30T05:48:33
98.4,2023-12-30T05:49:33
98.5,2023-12-30T05:50:33
98.5,2023-12-30T05:51:33
98.5,2023-12-30T05:52:33
98.4,2023-12-30T05:53:33
98.4,2023-12-30T05:54:33
98.3,2023-12-30T05:55:33
98.3,2023-12-30T05:56:33
98.4,2023-12-30T05:57:33
98.3,2023-12-30T05:58:33
98.3,2023-12-30T05:59:33
98.5,2023-12-30T06:00:33
98.5,2023-12-30T06:01:33
98.4,2023-12-30T06:02:33
98.5,2023-12-30T06:04:33
98.5,2023-12-30T06:06:33
98.0,2023-12-30T06:07:33
97.8,2023-12-30T06:08:33
97.7,2023-12-30T06:09:33
97.7,2023-12-30T06:10:33
97.7,2023-12-30T06:11:33
96.7,2023-12-30T06:14:33
97.0,2023-12-30T06:16:33
97.3,2023-12-30T06:17:33
97.7,2023-12-30T06:18:33
97.9,2023-12-30T06:19:33
98.2,2023-12-30T06:20:33
98.2,2023-12-30T06:21:33
97.8,2023-12-30T06:23:33
97.9,2023-12-30T06:24:33
97.8,2023-12-30T06:25:33
97.7,2023-12-30T06:27:33
97.7,2023-12-30T06:28:33
97.8,2023-12-30T06:29:33
97.9,2023-12-30T06:30:33
97.9,2023-12-30T06:31:33
97.5,2023-12-30T06:33:33
97.2,2023-12-30T06:34:33
97.2,2023-12-30T06:41:33
97.1,2023-12-30T06:44:33
97.3,2023-12-30T06:46:33
97.4,2023-12-30T06:47:33
97.5,2023-12-30T06:48:33
97.6,2023-12-30T06:49:33
97.7,2023-12-30T06:50:33
97.7,2023-12-30T06:53:33
97.6,2023-12-30T06:54:33
97.6,2023-12-30T06:55:33
97.5,2023-12-30T06:56:33
97.6,2023-12-30T06:57:33
97.6,2023-12-30T06:58:33
97.9,2023-12-30T07:00:33
98.2,2023-12-30T07:01:33
98.3,2023-12-30T07:02:33
98.3,2023-12-30T07:03:33
98.2,2023-12-30T07:05:33
97.8,2023-12-30T07:06:33
97.5,2023-12-30T07:07:33
97.4,2023-12-30T07:08:33
97.3,2023-12-30T07:09:33
97.3,2023-12-30T07:10:33
97.3,2023-12-30T07:11:33
97.3,2023-12-30T07:12:33
97.3,2023-12-30T07:13:33
97.4,2023-12-30T07:15:33
97.7,2023-12-30T07:16:33
97.8,2023-12-30T07:17:33
97.8,2023-12-30T07:18:33
97.7,2023-12-30T07:19:33
97.8,2023-12-30T07:20:33
97.7,2023-12-30T07:21:33
97.6,2023-12-30T07:22:33
97.6,2023-12-30T07:26:33
97.8,2023-12-30T07:27:33
97.8,2023-12-30T07:28:33
97.6,2023-12-30T07:29:33
97.6,2023-12-30T07:30:33
97.7,2023-12-30T07:31:33
97.7,2023-12-30T07:32:33
97.7,2023-12-30T07:35:33
97.6,2023-12-30T07:36:33
97.4,2023-12-30T07:37:33
97.5,2023-12-30T07:38:33
97.4,2023-12-30T07:39:33
97.3,2023-12-30T07:40:33
97.3,2023-12-30T07:43:33
97.3,2023-12-30T07:45:33
97.3,2023-12-30T07:46:33
97.3,2023-12-30T07:48:33
97.5,2023-12-30T07:55:33
97.8,2023-12-30T07:56:33
97.4,2023-12-30T07:59:33
