spo2,minute
97.7,2023-11-03T03:52:33
98.2,2023-11-03T03:53:33
98.4,2023-11-03T03:54:33
98.5,2023-11-03T03:55:33
98.6,2023-11-03T03:56:33
98.4,2023-11-03T03:57:33
98.6,2023-11-03T03:58:33
98.6,2023-11-03T03:59:33
98.5,2023-11-03T04:00:33
98.4,2023-11-03T04:01:33
98.2,2023-11-03T04:04:33
97.8,2023-11-03T04:05:33
97.8,2023-11-03T04:06:33
97.7,2023-11-03T04:07:33
97.4,2023-11-03T04:08:33
97.7,2023-11-03T04:09:33
97.6,2023-11-03T04:10:33
97.9,2023-11-03T04:11:33
97.9,2023-11-03T04:12:33
97.9,2023-11-03T04:13:33
97.1,2023-11-03T04:14:33
97.1,2023-11-03T04:15:33
97.5,2023-11-03T04:16:33
96.7,2023-11-03T04:19:33
96.4,2023-11-03T04:21:33
97.3,2023-11-03T04:22:33
98.8,2023-11-03T04:23:33
99.5,2023-11-03T04:24:33
100.0,2023-11-03T04:25:33
100.0,2023-11-03T04:26:33
100.0,2023-11-03T04:27:33
100.0,2023-11-03T04:28:33
100.0,2023-11-03T04:29:33
100.0,2023-11-03T04:31:33
100.0,2023-11-03T04:32:33
99.7,2023-11-03T04:33:33
99.5,2023-11-03T04:34:33
99.4,2023-11-03T04:35:33
99.2,2023-11-03T04:36:33
99.2,2023-11-03T04:37:33
99.2,2023-11-03T04:38:33
99.0,2023-11-03T04:39:33
98.6,2023-11-03T04:40:33
98.7,2023-11-03T04:41:33
98.8,2023-11-03T04:42:33
98.9,2023-11-03T04:43:33
98.9,2023-11-03T04:44:33
99.1,2023-11-03T04:46:33
99.2,2023-11-03T04:47:33
99.0,2023-11-03T04:49:33
99.0,2023-11-03T04:50:33
98.8,2023-11-03T04:51:33
98.8,2023-11-03T04:52:33
98.8,2023-11-03T04:53:33
98.8,2023-11-03T04:54:33
98.8,2023-11-03T04:55:33
98.7,2023-11-03T04:56:33
98.3,2023-11-03T04:57:33
98.6,2023-11-03T04:58:33
98.8,2023-11-03T04:59:33
97.2,2023-11-03T05:02:33
97.2,2023-11-03T05:03:33
97.5,2023-11-03T05:04:33
97.1,2023-11-03T05:07:33
96.3,2023-11-03T05:09:33
97.2,2023-11-03T05:10:33
97.7,2023-11-03T05:11:33
97.9,2023-11-03T05:12:33
98.0,2023-11-03T05:16:33
98.4,2023-11-03T05:17:33
98.3,2023-11-03T05:20:33
98.1,2023-11-03T05:21:33
97.8,2023-11-03T05:22:33
97.9,2023-11-03T05:23:33
96.7,2023-11-03T05:24:33
95.5,2023-11-03T05:25:33
94.7,2023-11-03T05:26:33
94.8,2023-11-03T05:27:33
94.0,2023-11-03T05:28:33
94.8,2023-11-03T05:29:33
96.8,2023-11-03T05:30:33
96.2,2023-11-03T05:31:33
95.4,2023-11-03T05:32:33
95.0,2023-11-03T05:33:33
94.1,2023-11-03T05:34:33
93.1,2023-11-03T05:35:33
93.5,2023-11-03T05:39:33
94.1,2023-11-03T05:40:33
95.4,2023-11-03T05:41:33
96.4,2023-11-03T05:42:33
96.7,2023-11-03T05:43:33
97.3,2023-11-03T05:47:33
98.1,2023-11-03T05:48:33
98.4,2023-11-03T05:49:33
98.7,2023-11-03T05:50:33
98.9,2023-11-03T05:51:33
99.3,2023-11-03T05:52:33
99.5,2023-11-03T05:53:33
99.4,2023-11-03T05:54:33
99.4,2023-11-03T05:55:33
99.4,2023-11-03T05:56:33
99.5,2023-11-03T05:57:33
98.9,2023-11-03T05:58:33
99.0,2023-11-03T05:59:33
99.0,2023-11-03T06:00:33
99.1,2023-11-03T06:01:33
99.3,2023-11-03T06:02:33
99.4,2023-11-03T06:03:33
99.4,2023-11-03T06:04:33
98.4,2023-11-03T06:05:33
98.4,2023-11-03T06:06:33
98.6,2023-11-03T06:07:33
98.9,2023-11-03T06:08:33
99.0,2023-11-03T06:09:33
99.2,2023-11-03T06:10:33
99.4,2023-11-03T06:11:33
99.6,2023-11-03T06:12:33
99.7,2023-11-03T06:13:33
99.7,2023-11-03T06:14:33
98.3,2023-11-03T06:17:33
97.9,2023-11-03T06:19:33
97.8,2023-11-03T06:20:33
97.2,2023-11-03T06:21:33
97.0,2023-11-03T06:22:33
96.9,2023-11-03T06:24:33
96.5,2023-11-03T06:25:33
96.5,2023-11-03T06:26:33
96.7,2023-11-03T06:27:33
96.9,2023-11-03T06:28:33
96.7,2023-11-03T06:29:33
96.9,2023-11-03T06:30:33
96.9,2023-11-03T06:31:33
97.1,2023-11-03T06:32:33
97.1,2023-11-03T06:33:33
97.2,2023-11-03T06:34:33
96.6,2023-11-03T06:36:33
96.1,2023-11-03T06:37:33
96.9,2023-11-03T06:38:33
97.3,2023-11-03T06:40:33
97.2,2023-11-03T06:42:33
97.9,2023-11-03T06:43:33
97.8,2023-11-03T06:44:33
98.3,2023-11-03T06:45:33
97.7,2023-11-03T06:47:33
97.6,2023-11-03T06:50:33
97.3,2023-11-03T06:51:33
95.4,2023-11-03T07:06:33
95.9,2023-11-03T07:07:33
96.3,2023-11-03T07:08:33
95.3,2023-11-03T07:10:33
93.5,2023-11-03T07:13:33
95.6,2023-11-03T07:16:33
96.2,2023-11-03T07:18:33
94.3,2023-11-03T07:21:33
94.5,2023-11-03T07:23:33
93.5,2023-11-03T07:24:33
92.7,2023-11-03T07:27:33
91.5,2023-11-03T07:38:33
