spo2,minute
91.6,2023-11-22T02:27:33
91.6,2023-11-22T02:28:33
91.5,2023-11-22T02:29:33
91.7,2023-11-22T02:30:33
91.3,2023-11-22T02:31:33
91.0,2023-11-22T02:32:33
91.3,2023-11-22T02:33:33
91.2,2023-11-22T02:34:33
91.0,2023-11-22T02:35:33
91.0,2023-11-22T02:36:33
90.8,2023-11-22T02:37:33
90.4,2023-11-22T02:38:33
90.6,2023-11-22T02:39:33
97.5,2023-11-22T03:07:33
98.0,2023-11-22T03:08:33
98.4,2023-11-22T03:09:33
98.6,2023-11-22T03:10:33
98.5,2023-11-22T03:12:33
98.5,2023-11-22T03:13:33
98.2,2023-11-22T03:14:33
98.3,2023-11-22T03:16:33
98.3,2023-11-22T03:17:33
97.1,2023-11-22T03:19:33
96.8,2023-11-22T03:20:33
95.6,2023-11-22T03:22:33
95.2,2023-11-22T03:23:33
95.4,2023-11-22T03:24:33
96.4,2023-11-22T03:25:33
97.3,2023-11-22T03:26:33
97.8,2023-11-22T03:27:33
98.3,2023-11-22T03:29:33
97.7,2023-11-22T03:31:33
97.5,2023-11-22T03:32:33
97.8,2023-11-22T03:33:33
98.4,2023-11-22T03:34:33
98.0,2023-11-22T03:38:33
97.2,2023-11-22T03:39:33
96.9,2023-11-22T03:40:33
96.8,2023-11-22T03:41:33
96.7,2023-11-22T03:42:33
96.6,2023-11-22T03:43:33
96.5,2023-11-22T03:44:33
96.4,2023-11-22T03:45:33
96.7,2023-11-22T03:46:33
96.7,2023-11-22T03:47:33
96.7,2023-11-22T03:48:33
96.6,2023-11-22T03:49:33
96.7,2023-11-22T03:50:33
96.8,2023-11-22T03:51:33
96.7,2023-11-22T03:52:33
96.6,2023-11-22T03:53:33
96.7,2023-11-22T03:54:33
96.6,2023-11-22T03:55:33
96.5,2023-11-22T03:56:33
96.5,2023-11-22T03:57:33
96.2,2023-11-22T03:58:33
96.2,2023-11-22T03:59:33
96.3,2023-11-22T04:00:33
96.2,2023-11-22T04:01:33
96.2,2023-11-22T04:03:33
95.8,2023-11-22T04:04:33
95.9,2023-11-22T04:05:33
95.9,2023-11-22T04:06:33
95.9,2023-11-22T04:07:33
96.1,2023-11-22T04:08:33
96.0,2023-11-22T04:09:33
95.9,2023-11-22T04:10:33
96.0,2023-11-22T04:11:33
96.0,2023-11-22T04:12:33
96.1,2023-11-22T04:13:33
96.2,2023-11-22T04:14:33
96.0,2023-11-22T04:16:33
96.2,2023-11-22T04:17:33
96.4,2023-11-22T04:18:33
96.5,2023-11-22T04:19:33
96.6,2023-11-22T04:20:33
96.6,2023-11-22T04:21:33
96.7,2023-11-22T04:22:33
96.6,2023-11-22T04:23:33
97.0,2023-11-22T04:24:33
97.2,2023-11-22T04:25:33
97.3,2023-11-22T04:26:33
97.4,2023-11-22T04:27:33
97.6,2023-11-22T04:28:33
97.4,2023-11-22T04:29:33
97.3,2023-11-22T04:30:33
96.9,2023-11-22T04:32:33
96.6,2023-11-22T04:34:33
96.6,2023-11-22T04:35:33
96.2,2023-11-22T04:36:33
96.3,2023-11-22T04:37:33
96.8,2023-11-22T04:40:33
96.7,2023-11-22T04:42:33
96.3,2023-11-22T04:43:33
96.2,2023-11-22T04:44:33
96.0,2023-11-22T04:47:33
95.6,2023-11-22T04:48:33
95.9,2023-11-22T04:49:33
95.8,2023-11-22T04:50:33
95.9,2023-11-22T04:51:33
95.6,2023-11-22T04:52:33
95.7,2023-11-22T04:53:33
95.9,2023-11-22T04:54:33
96.3,2023-11-22T04:56:33
96.1,2023-11-22T04:57:33
95.9,2023-11-22T04:58:33
95.6,2023-11-22T04:59:33
96.1,2023-11-22T05:00:33
96.3,2023-11-22T05:02:33
96.5,2023-11-22T05:03:33
96.6,2023-11-22T05:05:33
96.6,2023-11-22T05:06:33
96.7,2023-11-22T05:07:33
96.7,2023-11-22T05:11:33
96.4,2023-11-22T05:12:33
96.4,2023-11-22T05:13:33
96.3,2023-11-22T05:14:33
96.4,2023-11-22T05:16:33
96.5,2023-11-22T05:18:33
96.6,2023-11-22T05:20:33
96.9,2023-11-22T05:21:33
96.5,2023-11-22T05:22:33
96.9,2023-11-22T05:23:33
95.7,2023-11-22T05:37:33
96.0,2023-11-22T05:38:33
96.2,2023-11-22T05:39:33
96.2,2023-11-22T05:40:33
96.3,2023-11-22T05:41:33
96.3,2023-11-22T05:42:33
96.3,2023-11-22T05:43:33
96.1,2023-11-22T05:44:33
96.2,2023-11-22T05:45:33
96.1,2023-11-22T05:46:33
95.8,2023-11-22T05:47:33
95.6,2023-11-22T05:48:33
95.6,2023-11-22T05:49:33
95.7,2023-11-22T05:50:33
96.7,2023-11-22T06:03:33
97.4,2023-11-22T06:05:33
97.6,2023-11-22T06:06:33
97.6,2023-11-22T06:07:33
97.6,2023-11-22T06:08:33
97.7,2023-11-22T06:09:33
97.7,2023-11-22T06:10:33
97.7,2023-11-22T06:11:33
97.7,2023-11-22T06:12:33
97.5,2023-11-22T06:13:33
97.7,2023-11-22T06:15:33
97.7,2023-11-22T06:16:33
97.8,2023-11-22T06:17:33
97.7,2023-11-22T06:18:33
97.6,2023-11-22T06:19:33
97.6,2023-11-22T06:20:33
97.4,2023-11-22T06:21:33
97.2,2023-11-22T06:23:33
96.9,2023-11-22T06:24:33
97.1,2023-11-22T06:25:33
97.1,2023-11-22T06:26:33
97.3,2023-11-22T06:27:33
97.3,2023-11-22T06:28:33
97.2,2023-11-22T06:29:33
96.7,2023-11-22T06:30:33
96.8,2023-11-22T06:33:33
96.0,2023-11-22T06:34:33
95.9,2023-11-22T06:36:33
96.3,2023-11-22T06:37:33
96.6,2023-11-22T06:38:33
93.8,2023-11-22T07:01:33
95.5,2023-11-22T07:02:33
94.3,2023-11-22T07:04:33
