spo2,minute
97.1,2023-11-06T02:33:33
97.5,2023-11-06T02:35:33
98.8,2023-11-06T02:36:33
99.4,2023-11-06T02:37:33
99.8,2023-11-06T02:39:33
99.5,2023-11-06T02:40:33
99.8,2023-11-06T02:42:33
97.7,2023-11-06T02:56:33
97.5,2023-11-06T02:57:33
97.9,2023-11-06T02:59:33
98.2,2023-11-06T03:01:33
98.3,2023-11-06T03:02:33
98.5,2023-11-06T03:03:33
98.1,2023-11-06T03:06:33
97.3,2023-11-06T03:07:33
96.9,2023-11-06T03:08:33
97.4,2023-11-06T03:09:33
97.6,2023-11-06T03:10:33
97.6,2023-11-06T03:11:33
97.5,2023-11-06T03:12:33
96.4,2023-11-06T03:13:33
96.2,2023-11-06T03:14:33
96.9,2023-11-06T03:16:33
97.3,2023-11-06T03:17:33
97.5,2023-11-06T03:18:33
97.7,2023-11-06T03:19:33
98.0,2023-11-06T03:21:33
98.3,2023-11-06T03:22:33
98.5,2023-11-06T03:23:33
98.5,2023-11-06T03:24:33
98.6,2023-11-06T03:25:33
98.6,2023-11-06T03:26:33
98.7,2023-11-06T03:27:33
98.7,2023-11-06T03:28:33
98.9,2023-11-06T03:29:33
98.8,2023-11-06T03:30:33
98.9,2023-11-06T03:34:33
97.3,2023-11-06T03:35:33
96.6,2023-11-06T03:36:33
98.2,2023-11-06T03:37:33
99.3,2023-11-06T03:38:33
98.7,2023-11-06T03:39:33
99.4,2023-11-06T03:40:33
100.0,2023-11-06T03:41:33
100.0,2023-11-06T03:42:33
99.5,2023-11-06T03:43:33
99.9,2023-11-06T03:44:33
100.0,2023-11-06T03:45:33
100.0,2023-11-06T03:46:33
100.0,2023-11-06T03:47:33
99.9,2023-11-06T03:48:33
99.8,2023-11-06T03:49:33
99.8,2023-11-06T03:50:33
99.5,2023-11-06T03:51:33
99.5,2023-11-06T03:52:33
99.4,2023-11-06T03:53:33
99.2,2023-11-06T03:54:33
99.3,2023-11-06T03:55:33
99.6,2023-11-06T03:56:33
99.8,2023-11-06T03:57:33
99.8,2023-11-06T03:58:33
99.6,2023-11-06T03:59:33
99.3,2023-11-06T04:00:33
98.8,2023-11-06T04:01:33
96.7,2023-11-06T04:04:33
96.9,2023-11-06T04:05:33
97.1,2023-11-06T04:06:33
97.3,2023-11-06T04:07:33
97.4,2023-11-06T04:08:33
97.4,2023-11-06T04:09:33
97.6,2023-11-06T04:11:33
97.7,2023-11-06T04:12:33
97.8,2023-11-06T04:13:33
97.8,2023-11-06T04:15:33
97.9,2023-11-06T04:16:33
97.9,2023-11-06T04:17:33
97.9,2023-11-06T04:18:33
98.0,2023-11-06T04:19:33
98.1,2023-11-06T04:22:33
98.4,2023-11-06T04:23:33
98.6,2023-11-06T04:24:33
98.5,2023-11-06T04:25:33
98.5,2023-11-06T04:27:33
98.2,2023-11-06T04:28:33
98.3,2023-11-06T04:29:33
98.3,2023-11-06T04:30:33
98.1,2023-11-06T04:31:33
98.1,2023-11-06T04:32:33
98.0,2023-11-06T04:33:33
98.0,2023-11-06T04:34:33
98.1,2023-11-06T04:35:33
98.8,2023-11-06T04:37:33
99.3,2023-11-06T04:38:33
99.5,2023-11-06T04:39:33
99.8,2023-11-06T04:40:33
99.9,2023-11-06T04:41:33
100.0,2023-11-06T04:42:33
100.0,2023-11-06T04:43:33
100.0,2023-11-06T04:45:33
98.9,2023-11-06T04:46:33
98.1,2023-11-06T04:47:33
97.4,2023-11-06T04:49:33
97.6,2023-11-06T04:51:33
97.6,2023-11-06T04:52:33
97.5,2023-11-06T04:53:33
97.6,2023-11-06T04:54:33
97.5,2023-11-06T04:55:33
97.5,2023-11-06T04:56:33
97.4,2023-11-06T04:57:33
97.4,2023-11-06T04:58:33
97.5,2023-11-06T04:59:33
97.4,2023-11-06T05:00:33
97.4,2023-11-06T05:01:33
97.5,2023-11-06T05:02:33
97.5,2023-11-06T05:03:33
97.5,2023-11-06T05:04:33
97.5,2023-11-06T05:05:33
97.5,2023-11-06T05:06:33
97.5,2023-11-06T05:07:33
97.5,2023-11-06T05:08:33
97.4,2023-11-06T05:09:33
97.5,2023-11-06T05:10:33
97.6,2023-11-06T05:11:33
97.6,2023-11-06T05:12:33
97.4,2023-11-06T05:13:33
97.3,2023-11-06T05:14:33
97.2,2023-11-06T05:16:33
96.9,2023-11-06T05:17:33
97.4,2023-11-06T05:18:33
96.5,2023-11-06T05:19:33
95.6,2023-11-06T05:20:33
94.7,2023-11-06T05:21:33
94.9,2023-11-06T05:22:33
94.9,2023-11-06T05:24:33
96.5,2023-11-06T05:25:33
97.4,2023-11-06T05:26:33
97.8,2023-11-06T05:27:33
98.0,2023-11-06T05:28:33
98.2,2023-11-06T05:29:33
98.4,2023-11-06T05:30:33
98.6,2023-11-06T05:31:33
98.6,2023-11-06T05:33:33
98.8,2023-11-06T05:34:33
98.8,2023-11-06T05:36:33
98.4,2023-11-06T05:37:33
98.0,2023-11-06T05:38:33
97.8,2023-11-06T05:39:33
97.7,2023-11-06T05:40:33
97.9,2023-11-06T05:42:33
98.2,2023-11-06T05:43:33
98.2,2023-11-06T05:44:33
97.7,2023-11-06T05:47:33
97.1,2023-11-06T05:48:33
96.7,2023-11-06T05:49:33
95.8,2023-11-06T05:50:33
95.9,2023-11-06T05:52:33
96.9,2023-11-06T05:53:33
97.5,2023-11-06T05:54:33
97.9,2023-11-06T05:55:33
98.0,2023-11-06T05:58:33
98.1,2023-11-06T05:59:33
98.2,2023-11-06T06:00:33
98.3,2023-11-06T06:01:33
98.4,2023-11-06T06:02:33
98.4,2023-11-06T06:03:33
98.5,2023-11-06T06:04:33
98.1,2023-11-06T06:06:33
97.3,2023-11-06T06:07:33
96.8,2023-11-06T06:09:33
97.1,2023-11-06T06:10:33
97.3,2023-11-06T06:11:33
97.4,2023-11-06T06:12:33
97.7,2023-11-06T06:14:33
98.0,2023-11-06T06:15:33
97.7,2023-11-06T06:17:33
97.6,2023-11-06T06:18:33
96.7,2023-11-06T06:21:33
95.7,2023-11-06T06:22:33
94.2,2023-11-06T06:23:33
93.9,2023-11-06T06:24:33
94.9,2023-11-06T06:25:33
95.8,2023-11-06T06:26:33
95.4,2023-11-06T06:27:33
96.3,2023-11-06T06:28:33
97.1,2023-11-06T06:29:33
97.7,2023-11-06T06:30:33
98.2,2023-11-06T06:31:33
98.7,2023-11-06T06:32:33
96.2,2023-11-06T06:34:33
96.4,2023-11-06T06:35:33
96.6,2023-11-06T06:36:33
95.4,2023-11-06T06:37:33
95.5,2023-11-06T06:38:33
96.7,2023-11-06T06:49:33
96.9,2023-11-06T06:50:33
97.1,2023-11-06T06:51:33
97.3,2023-11-06T06:52:33
97.8,2023-11-06T06:54:33
97.9,2023-11-06T06:56:33
97.4,2023-11-06T07:00:33
96.9,2023-11-06T07:03:33
96.9,2023-11-06T07:04:33
