spo2,minute
95.7,2024-02-06T01:51:04
95.8,2024-02-06T01:52:04
95.9,2024-02-06T01:53:04
95.9,2024-02-06T01:54:04
95.8,2024-02-06T01:55:04
95.9,2024-02-06T01:56:04
95.8,2024-02-06T01:57:04
96.0,2024-02-06T01:58:04
95.9,2024-02-06T02:10:04
96.2,2024-02-06T02:11:04
96.3,2024-02-06T02:12:04
96.9,2024-02-06T02:16:04
97.2,2024-02-06T02:18:04
97.5,2024-02-06T02:19:04
97.7,2024-02-06T02:20:04
97.9,2024-02-06T02:21:04
98.0,2024-02-06T02:22:04
98.1,2024-02-06T02:23:04
97.5,2024-02-06T02:26:04
97.4,2024-02-06T02:28:04
97.7,2024-02-06T02:29:04
97.9,2024-02-06T02:31:04
98.8,2024-02-06T02:32:04
96.4,2024-02-06T02:34:04
95.7,2024-02-06T02:35:04
94.1,2024-02-06T02:36:04
93.1,2024-02-06T02:37:04
92.0,2024-02-06T02:38:04
90.7,2024-02-06T02:39:04
92.6,2024-02-06T02:40:04
92.2,2024-02-06T02:41:04
91.4,2024-02-06T02:42:04
91.3,2024-02-06T02:43:04
91.5,2024-02-06T02:44:04
91.1,2024-02-06T02:45:04
92.0,2024-02-06T02:46:04
92.4,2024-02-06T02:48:04
94.3,2024-02-06T02:49:04
95.6,2024-02-06T02:51:04
96.1,2024-02-06T02:52:04
95.9,2024-02-06T02:53:04
96.4,2024-02-06T02:54:04
96.7,2024-02-06T02:55:04
96.9,2024-02-06T02:56:04
96.9,2024-02-06T02:57:04
97.0,2024-02-06T02:58:04
97.0,2024-02-06T02:59:04
97.2,2024-02-06T03:00:04
97.1,2024-02-06T03:01:04
97.2,2024-02-06T03:02:04
97.3,2024-02-06T03:03:04
97.1,2024-02-06T03:04:04
97.2,2024-02-06T03:05:04
97.3,2024-02-06T03:06:04
97.3,2024-02-06T03:07:04
97.4,2024-02-06T03:08:04
97.6,2024-02-06T03:09:04
97.5,2024-02-06T03:10:04
97.7,2024-02-06T03:11:04
97.5,2024-02-06T03:12:04
97.6,2024-02-06T03:13:04
97.5,2024-02-06T03:14:04
98.2,2024-02-06T03:17:04
99.1,2024-02-06T03:18:04
99.6,2024-02-06T03:19:04
100.0,2024-02-06T03:20:04
100.0,2024-02-06T03:21:04
100.0,2024-02-06T03:22:04
94.5,2024-02-06T03:45:04
95.7,2024-02-06T03:46:04
96.4,2024-02-06T03:47:04
96.9,2024-02-06T03:48:04
97.1,2024-02-06T03:49:04
97.0,2024-02-06T03:50:04
96.8,2024-02-06T03:51:04
96.4,2024-02-06T03:52:04
96.5,2024-02-06T03:53:04
95.9,2024-02-06T03:55:04
95.9,2024-02-06T03:56:04
95.9,2024-02-06T03:58:04
96.5,2024-02-06T03:59:04
97.2,2024-02-06T04:00:04
97.2,2024-02-06T04:01:04
97.5,2024-02-06T04:02:04
97.8,2024-02-06T04:03:04
97.5,2024-02-06T04:04:04
97.6,2024-02-06T04:07:04
97.8,2024-02-06T04:08:04
97.7,2024-02-06T04:10:04
97.8,2024-02-06T04:11:04
98.0,2024-02-06T04:12:04
98.0,2024-02-06T04:13:04
98.0,2024-02-06T04:14:04
98.0,2024-02-06T04:15:04
98.1,2024-02-06T04:16:04
98.0,2024-02-06T04:18:04
97.8,2024-02-06T04:20:04
98.8,2024-02-06T05:07:04
98.6,2024-02-06T05:08:04
98.3,2024-02-06T05:09:04
97.3,2024-02-06T05:11:04
97.4,2024-02-06T05:12:04
97.9,2024-02-06T05:13:04
98.2,2024-02-06T05:14:04
98.3,2024-02-06T05:15:04
98.3,2024-02-06T05:16:04
96.4,2024-02-06T05:25:04
97.9,2024-02-06T05:26:04
99.2,2024-02-06T05:27:04
99.5,2024-02-06T05:28:04
98.8,2024-02-06T05:29:04
95.6,2024-02-06T05:45:04
96.1,2024-02-06T05:46:04
96.3,2024-02-06T05:47:04
95.9,2024-02-06T05:48:04
95.8,2024-02-06T05:49:04
96.2,2024-02-06T05:51:04
96.5,2024-02-06T05:52:04
96.9,2024-02-06T05:53:04
97.1,2024-02-06T05:54:04
97.2,2024-02-06T05:55:04
97.2,2024-02-06T05:57:04
97.3,2024-02-06T05:58:04
97.5,2024-02-06T06:00:04
98.5,2024-02-06T06:01:04
98.1,2024-02-06T06:02:04
98.7,2024-02-06T06:03:04
99.1,2024-02-06T06:04:04
99.1,2024-02-06T06:05:04
97.9,2024-02-06T06:06:04
97.5,2024-02-06T06:08:04
97.2,2024-02-06T06:11:04
96.7,2024-02-06T06:12:04
96.4,2024-02-06T06:13:04
97.8,2024-02-06T06:14:04
98.3,2024-02-06T06:15:04
97.5,2024-02-06T06:16:04
98.0,2024-02-06T06:17:04
98.3,2024-02-06T06:18:04
98.2,2024-02-06T06:19:04
98.2,2024-02-06T06:20:04
97.8,2024-02-06T06:23:04
96.5,2024-02-06T06:24:04
95.4,2024-02-06T06:25:04
94.7,2024-02-06T06:26:04
94.1,2024-02-06T06:27:04
93.8,2024-02-06T06:28:04
92.7,2024-02-06T06:29:04
92.9,2024-02-06T06:30:04
93.1,2024-02-06T06:31:04
93.3,2024-02-06T06:32:04
93.0,2024-02-06T06:33:04
92.9,2024-02-06T06:34:04
93.1,2024-02-06T06:35:04
93.6,2024-02-06T06:36:04
94.8,2024-02-06T06:39:04
95.6,2024-02-06T06:40:04
96.2,2024-02-06T06:41:04
96.4,2024-02-06T06:42:04
96.6,2024-02-06T06:44:04
97.2,2024-02-06T06:45:04
97.6,2024-02-06T06:46:04
97.5,2024-02-06T06:48:04
97.5,2024-02-06T06:49:04
97.5,2024-02-06T06:50:04
97.5,2024-02-06T06:51:04
