spo2,minute
98.2,2023-12-02T02:44:03
98.2,2023-12-02T02:45:03
98.3,2023-12-02T02:46:03
98.3,2023-12-02T02:47:03
98.2,2023-12-02T02:48:03
98.2,2023-12-02T02:49:03
98.2,2023-12-02T02:50:03
98.3,2023-12-02T02:51:03
98.3,2023-12-02T02:52:03
98.3,2023-12-02T02:53:03
98.3,2023-12-02T02:54:03
98.3,2023-12-02T02:55:03
98.3,2023-12-02T02:56:03
98.3,2023-12-02T02:57:03
98.0,2023-12-02T02:58:03
98.1,2023-12-02T02:59:03
98.2,2023-12-02T03:00:03
98.2,2023-12-02T03:01:03
98.1,2023-12-02T03:02:03
98.0,2023-12-02T03:03:03
98.1,2023-12-02T03:04:03
98.1,2023-12-02T03:05:03
98.1,2023-12-02T03:06:03
98.1,2023-12-02T03:07:03
98.2,2023-12-02T03:08:03
98.2,2023-12-02T03:09:03
98.4,2023-12-02T03:10:03
98.3,2023-12-02T03:11:03
98.4,2023-12-02T03:12:03
98.4,2023-12-02T03:13:03
97.9,2023-12-02T03:14:03
98.0,2023-12-02T03:15:03
98.1,2023-12-02T03:16:03
98.2,2023-12-02T03:17:03
98.2,2023-12-02T03:18:03
98.3,2023-12-02T03:19:03
98.2,2023-12-02T03:20:03
98.2,2023-12-02T03:21:03
98.2,2023-12-02T03:22:03
98.2,2023-12-02T03:23:03
98.0,2023-12-02T03:24:03
97.7,2023-12-02T03:25:03
97.6,2023-12-02T03:26:03
97.6,2023-12-02T03:27:03
97.6,2023-12-02T03:30:03
97.9,2023-12-02T03:31:03
98.1,2023-12-02T03:32:03
97.1,2023-12-02T03:34:03
96.3,2023-12-02T03:35:03
95.7,2023-12-02T03:36:03
95.3,2023-12-02T03:37:03
94.9,2023-12-02T03:38:03
95.2,2023-12-02T03:40:03
95.9,2023-12-02T03:41:03
96.5,2023-12-02T03:43:03
96.8,2023-12-02T03:44:03
97.1,2023-12-02T03:45:03
97.3,2023-12-02T03:46:03
97.4,2023-12-02T03:47:03
97.5,2023-12-02T03:48:03
97.6,2023-12-02T03:49:03
97.6,2023-12-02T03:50:03
97.6,2023-12-02T03:51:03
97.3,2023-12-02T03:52:03
97.3,2023-12-02T03:53:03
97.3,2023-12-02T03:54:03
97.5,2023-12-02T03:55:03
97.7,2023-12-02T03:56:03
97.8,2023-12-02T03:57:03
97.9,2023-12-02T03:58:03
97.9,2023-12-02T03:59:03
97.9,2023-12-02T04:00:03
97.8,2023-12-02T04:01:03
97.8,2023-12-02T04:02:03
97.9,2023-12-02T04:03:03
97.9,2023-12-02T04:04:03
97.9,2023-12-02T04:05:03
97.5,2023-12-02T04:06:03
97.3,2023-12-02T04:07:03
97.6,2023-12-02T04:08:03
97.7,2023-12-02T04:12:03
97.6,2023-12-02T04:14:03
97.5,2023-12-02T04:15:03
97.6,2023-12-02T04:16:03
97.6,2023-12-02T04:17:03
97.6,2023-12-02T04:18:03
97.7,2023-12-02T04:19:03
97.9,2023-12-02T04:20:03
97.9,2023-12-02T04:21:03
97.9,2023-12-02T04:22:03
97.9,2023-12-02T04:23:03
97.9,2023-12-02T04:24:03
98.0,2023-12-02T04:25:03
98.0,2023-12-02T04:26:03
98.0,2023-12-02T04:27:03
98.0,2023-12-02T04:28:03
98.0,2023-12-02T04:29:03
98.0,2023-12-02T04:30:03
97.3,2023-12-02T04:33:03
97.1,2023-12-02T04:34:03
97.1,2023-12-02T04:35:03
97.4,2023-12-02T04:36:03
97.6,2023-12-02T04:37:03
97.6,2023-12-02T04:38:03
97.7,2023-12-02T04:39:03
97.6,2023-12-02T04:40:03
97.7,2023-12-02T04:41:03
97.9,2023-12-02T04:42:03
98.1,2023-12-02T04:43:03
97.3,2023-12-02T04:45:03
96.9,2023-12-02T04:46:03
96.7,2023-12-02T04:47:03
96.7,2023-12-02T04:48:03
96.9,2023-12-02T04:49:03
96.9,2023-12-02T04:51:03
97.2,2023-12-02T04:52:03
97.6,2023-12-02T04:55:03
97.8,2023-12-02T04:56:03
97.9,2023-12-02T04:57:03
98.1,2023-12-02T04:58:03
98.3,2023-12-02T04:59:03
98.4,2023-12-02T05:00:03
98.4,2023-12-02T05:01:03
98.5,2023-12-02T05:02:03
98.5,2023-12-02T05:03:03
98.5,2023-12-02T05:04:03
98.4,2023-12-02T05:05:03
98.4,2023-12-02T05:06:03
98.5,2023-12-02T05:07:03
98.5,2023-12-02T05:08:03
98.5,2023-12-02T05:09:03
98.4,2023-12-02T05:10:03
98.1,2023-12-02T05:11:03
98.0,2023-12-02T05:12:03
97.9,2023-12-02T05:13:03
97.9,2023-12-02T05:14:03
97.8,2023-12-02T05:15:03
97.8,2023-12-02T05:16:03
97.8,2023-12-02T05:17:03
97.8,2023-12-02T05:18:03
97.8,2023-12-02T05:20:03
97.9,2023-12-02T05:21:03
97.9,2023-12-02T05:22:03
97.9,2023-12-02T05:23:03
97.9,2023-12-02T05:24:03
98.0,2023-12-02T05:25:03
98.0,2023-12-02T05:26:03
98.0,2023-12-02T05:28:03
98.0,2023-12-02T05:29:03
98.0,2023-12-02T05:30:03
98.0,2023-12-02T05:31:03
98.0,2023-12-02T05:32:03
98.0,2023-12-02T05:33:03
98.0,2023-12-02T05:34:03
97.2,2023-12-02T05:37:03
96.2,2023-12-02T05:38:03
95.5,2023-12-02T05:39:03
95.6,2023-12-02T05:40:03
95.4,2023-12-02T05:41:03
94.9,2023-12-02T05:43:03
95.0,2023-12-02T05:44:03
95.2,2023-12-02T05:45:03
95.9,2023-12-02T05:46:03
95.9,2023-12-02T05:47:03
96.8,2023-12-02T05:48:03
97.6,2023-12-02T05:49:03
98.4,2023-12-02T05:50:03
98.8,2023-12-02T05:51:03
98.5,2023-12-02T05:52:03
98.2,2023-12-02T05:53:03
98.1,2023-12-02T05:54:03
98.1,2023-12-02T05:55:03
98.0,2023-12-02T05:56:03
97.9,2023-12-02T05:57:03
97.8,2023-12-02T05:58:03
97.9,2023-12-02T05:59:03
97.9,2023-12-02T06:00:03
97.9,2023-12-02T06:01:03
97.9,2023-12-02T06:02:03
97.9,2023-12-02T06:03:03
97.9,2023-12-02T06:04:03
97.8,2023-12-02T06:05:03
97.5,2023-12-02T06:07:03
97.3,2023-12-02T06:08:03
97.2,2023-12-02T06:09:03
97.1,2023-12-02T06:10:03
96.9,2023-12-02T06:12:03
96.9,2023-12-02T06:13:03
96.8,2023-12-02T06:15:03
96.9,2023-12-02T06:16:03
96.8,2023-12-02T06:17:03
95.3,2023-12-02T06:18:03
94.9,2023-12-02T06:19:03
94.9,2023-12-02T06:20:03
94.7,2023-12-02T06:21:03
94.3,2023-12-02T06:22:03
94.9,2023-12-02T06:24:03
95.6,2023-12-02T06:25:03
96.2,2023-12-02T06:26:03
96.9,2023-12-02T06:28:03
97.1,2023-12-02T06:30:03
97.1,2023-12-02T06:31:03
97.3,2023-12-02T06:32:03
97.7,2023-12-02T06:33:03
97.9,2023-12-02T06:34:03
98.0,2023-12-02T06:35:03
98.2,2023-12-02T06:36:03
98.3,2023-12-02T06:37:03
98.3,2023-12-02T06:39:03
97.6,2023-12-02T06:40:03
97.1,2023-12-02T06:42:03
96.9,2023-12-02T06:43:03
96.8,2023-12-02T06:44:03
96.7,2023-12-02T06:45:03
96.7,2023-12-02T06:46:03
96.8,2023-12-02T06:47:03
96.8,2023-12-02T06:48:03
96.7,2023-12-02T06:49:03
96.6,2023-12-02T06:50:03
96.6,2023-12-02T06:51:03
96.5,2023-12-02T06:52:03
96.5,2023-12-02T06:53:03
96.5,2023-12-02T06:54:03
96.7,2023-12-02T06:57:03
97.5,2023-12-02T06:58:03
98.0,2023-12-02T06:59:03
98.2,2023-12-02T07:00:03
98.6,2023-12-02T07:01:03
98.9,2023-12-02T07:02:03
99.0,2023-12-02T07:03:03
98.9,2023-12-02T07:04:03
98.9,2023-12-02T07:05:03
98.9,2023-12-02T07:06:03
98.9,2023-12-02T07:07:03
98.0,2023-12-02T07:11:03
96.5,2023-12-02T07:14:03
96.9,2023-12-02T07:15:03
97.4,2023-12-02T07:16:03
97.7,2023-12-02T07:17:03
97.7,2023-12-02T07:18:03
97.6,2023-12-02T07:19:03
97.6,2023-12-02T07:20:03
97.6,2023-12-02T07:22:03
97.7,2023-12-02T07:24:03
97.5,2023-12-02T07:29:03
97.2,2023-12-02T07:30:03
97.0,2023-12-02T07:31:03
97.0,2023-12-02T07:32:03
97.0,2023-12-02T07:33:03
97.0,2023-12-02T07:34:03
97.1,2023-12-02T07:38:03
97.1,2023-12-02T07:39:03
97.3,2023-12-02T07:40:03
96.5,2023-12-02T07:52:03
97.4,2023-12-02T07:53:03
97.7,2023-12-02T07:56:03
97.2,2023-12-02T07:57:03
96.7,2023-12-02T07:58:03
