spo2,minute
98.4,2023-11-15T01:18:34
98.6,2023-11-15T01:19:34
98.7,2023-11-15T01:20:34
98.7,2023-11-15T01:21:34
98.8,2023-11-15T01:22:34
98.9,2023-11-15T01:23:34
98.9,2023-11-15T01:24:34
99.0,2023-11-15T01:25:34
98.9,2023-11-15T01:26:34
98.9,2023-11-15T01:27:34
98.9,2023-11-15T01:28:34
98.9,2023-11-15T01:29:34
98.9,2023-11-15T01:30:34
98.9,2023-11-15T01:31:34
98.9,2023-11-15T01:32:34
99.0,2023-11-15T01:33:34
99.0,2023-11-15T01:34:34
98.8,2023-11-15T01:36:34
98.4,2023-11-15T01:37:34
98.1,2023-11-15T01:38:34
97.9,2023-11-15T01:39:34
97.7,2023-11-15T01:40:34
97.6,2023-11-15T01:41:34
97.4,2023-11-15T01:42:34
97.3,2023-11-15T01:43:34
97.2,2023-11-15T01:44:34
97.0,2023-11-15T01:45:34
97.0,2023-11-15T01:46:34
97.1,2023-11-15T01:50:34
97.3,2023-11-15T01:51:34
97.5,2023-11-15T01:52:34
97.4,2023-11-15T01:53:34
97.6,2023-11-15T01:54:34
97.8,2023-11-15T01:55:34
97.8,2023-11-15T01:58:34
97.7,2023-11-15T01:59:34
97.6,2023-11-15T02:01:34
97.8,2023-11-15T02:02:34
97.9,2023-11-15T02:03:34
97.8,2023-11-15T02:06:34
98.2,2023-11-15T02:07:34
98.2,2023-11-15T02:08:34
98.2,2023-11-15T02:09:34
98.3,2023-11-15T02:11:34
99.5,2023-11-15T02:12:34
99.4,2023-11-15T02:14:34
99.4,2023-11-15T02:15:34
99.3,2023-11-15T02:16:34
98.6,2023-11-15T02:18:34
98.3,2023-11-15T02:19:34
97.3,2023-11-15T02:20:34
96.7,2023-11-15T02:21:34
96.5,2023-11-15T02:22:34
96.6,2023-11-15T02:23:34
96.8,2023-11-15T02:24:34
96.8,2023-11-15T02:27:34
96.9,2023-11-15T02:28:34
96.8,2023-11-15T02:30:34
96.1,2023-11-15T02:31:34
95.9,2023-11-15T02:32:34
96.2,2023-11-15T02:33:34
96.0,2023-11-15T02:34:34
95.7,2023-11-15T02:35:34
95.5,2023-11-15T02:36:34
95.3,2023-11-15T02:37:34
95.3,2023-11-15T02:38:34
95.2,2023-11-15T02:39:34
95.3,2023-11-15T02:40:34
95.2,2023-11-15T02:41:34
95.3,2023-11-15T02:42:34
95.2,2023-11-15T02:43:34
95.0,2023-11-15T02:44:34
94.8,2023-11-15T02:45:34
94.4,2023-11-15T02:46:34
94.4,2023-11-15T02:47:34
94.6,2023-11-15T02:48:34
94.4,2023-11-15T02:49:34
94.5,2023-11-15T02:50:34
94.7,2023-11-15T02:51:34
94.8,2023-11-15T02:52:34
94.9,2023-11-15T02:53:34
95.2,2023-11-15T02:54:34
95.4,2023-11-15T02:55:34
95.0,2023-11-15T02:56:34
94.9,2023-11-15T02:57:34
95.0,2023-11-15T02:58:34
94.9,2023-11-15T02:59:34
94.8,2023-11-15T03:00:34
95.0,2023-11-15T03:01:34
94.4,2023-11-15T03:02:34
95.5,2023-11-15T03:03:34
96.7,2023-11-15T03:04:34
96.8,2023-11-15T03:06:34
96.5,2023-11-15T03:07:34
96.2,2023-11-15T03:08:34
95.9,2023-11-15T03:09:34
95.9,2023-11-15T03:10:34
96.2,2023-11-15T03:11:34
96.1,2023-11-15T03:12:34
96.4,2023-11-15T03:13:34
96.5,2023-11-15T03:14:34
96.4,2023-11-15T03:15:34
96.5,2023-11-15T03:18:34
97.2,2023-11-15T03:19:34
97.6,2023-11-15T03:20:34
97.8,2023-11-15T03:21:34
97.9,2023-11-15T03:22:34
98.1,2023-11-15T03:23:34
98.2,2023-11-15T03:24:34
98.4,2023-11-15T03:25:34
98.5,2023-11-15T03:26:34
98.6,2023-11-15T03:27:34
98.7,2023-11-15T03:28:34
98.6,2023-11-15T03:29:34
98.6,2023-11-15T03:30:34
98.6,2023-11-15T03:31:34
98.5,2023-11-15T03:32:34
97.9,2023-11-15T03:33:34
97.8,2023-11-15T03:34:34
97.8,2023-11-15T03:35:34
98.0,2023-11-15T03:36:34
98.2,2023-11-15T03:37:34
98.2,2023-11-15T03:38:34
98.1,2023-11-15T03:39:34
97.8,2023-11-15T03:40:34
97.9,2023-11-15T03:41:34
97.8,2023-11-15T03:43:34
97.3,2023-11-15T03:45:34
97.6,2023-11-15T03:46:34
97.5,2023-11-15T03:48:34
97.8,2023-11-15T03:49:34
98.0,2023-11-15T03:50:34
97.9,2023-11-15T03:52:34
97.9,2023-11-15T03:53:34
97.6,2023-11-15T03:55:34
97.8,2023-11-15T03:56:34
97.8,2023-11-15T03:57:34
97.8,2023-11-15T03:58:34
97.9,2023-11-15T03:59:34
98.1,2023-11-15T04:00:34
98.2,2023-11-15T04:01:34
98.2,2023-11-15T04:02:34
98.3,2023-11-15T04:03:34
98.8,2023-11-15T04:06:34
99.2,2023-11-15T04:07:34
99.4,2023-11-15T04:08:34
99.7,2023-11-15T04:09:34
99.9,2023-11-15T04:10:34
100.0,2023-11-15T04:11:34
100.0,2023-11-15T04:12:34
100.0,2023-11-15T04:13:34
100.0,2023-11-15T04:14:34
100.0,2023-11-15T04:15:34
100.0,2023-11-15T04:16:34
100.0,2023-11-15T04:17:34
100.0,2023-11-15T04:18:34
100.0,2023-11-15T04:19:34
100.0,2023-11-15T04:20:34
100.0,2023-11-15T04:21:34
100.0,2023-11-15T04:22:34
100.0,2023-11-15T04:23:34
100.0,2023-11-15T04:24:34
100.0,2023-11-15T04:25:34
100.0,2023-11-15T04:26:34
100.0,2023-11-15T04:27:34
100.0,2023-11-15T04:28:34
100.0,2023-11-15T04:29:34
100.0,2023-11-15T04:30:34
99.6,2023-11-15T04:31:34
99.1,2023-11-15T04:32:34
98.7,2023-11-15T04:33:34
98.4,2023-11-15T04:34:34
98.2,2023-11-15T04:35:34
97.7,2023-11-15T04:37:34
97.4,2023-11-15T04:38:34
97.3,2023-11-15T04:39:34
97.2,2023-11-15T04:40:34
97.0,2023-11-15T04:41:34
96.9,2023-11-15T04:42:34
96.9,2023-11-15T04:43:34
97.0,2023-11-15T04:45:34
97.0,2023-11-15T04:47:34
97.3,2023-11-15T04:48:34
97.2,2023-11-15T04:49:34
97.4,2023-11-15T04:50:34
97.4,2023-11-15T04:52:34
97.2,2023-11-15T04:53:34
97.4,2023-11-15T04:54:34
97.6,2023-11-15T04:56:34
97.7,2023-11-15T04:57:34
97.8,2023-11-15T04:58:34
98.0,2023-11-15T04:59:34
98.2,2023-11-15T05:00:34
98.5,2023-11-15T05:01:34
98.2,2023-11-15T05:02:34
98.3,2023-11-15T05:04:34
98.2,2023-11-15T05:05:34
97.8,2023-11-15T05:08:34
97.3,2023-11-15T05:09:34
97.1,2023-11-15T05:10:34
97.0,2023-11-15T05:11:34
96.8,2023-11-15T05:12:34
96.7,2023-11-15T05:13:34
96.7,2023-11-15T05:14:34
97.0,2023-11-15T05:15:34
97.2,2023-11-15T05:16:34
97.1,2023-11-15T05:17:34
97.1,2023-11-15T05:18:34
97.3,2023-11-15T05:19:34
96.9,2023-11-15T05:20:34
97.1,2023-11-15T05:21:34
97.3,2023-11-15T05:22:34
97.2,2023-11-15T05:23:34
97.2,2023-11-15T05:24:34
97.2,2023-11-15T05:25:34
97.3,2023-11-15T05:26:34
97.2,2023-11-15T05:27:34
97.1,2023-11-15T05:29:34
97.4,2023-11-15T05:31:34
97.5,2023-11-15T05:32:34
97.7,2023-11-15T05:33:34
97.7,2023-11-15T05:34:34
97.7,2023-11-15T05:36:34
97.7,2023-11-15T05:37:34
97.6,2023-11-15T05:38:34
97.5,2023-11-15T05:39:34
98.1,2023-11-15T05:41:34
98.5,2023-11-15T05:42:34
98.7,2023-11-15T05:43:34
98.9,2023-11-15T05:44:34
98.9,2023-11-15T05:45:34
98.9,2023-11-15T05:46:34
98.8,2023-11-15T05:47:34
97.6,2023-11-15T05:50:34
97.2,2023-11-15T05:51:34
96.7,2023-11-15T05:53:34
96.9,2023-11-15T05:54:34
97.2,2023-11-15T05:55:34
97.4,2023-11-15T05:56:34
97.5,2023-11-15T05:57:34
97.6,2023-11-15T05:58:34
97.7,2023-11-15T05:59:34
97.7,2023-11-15T06:00:34
97.7,2023-11-15T06:01:34
97.7,2023-11-15T06:02:34
97.7,2023-11-15T06:03:34
97.6,2023-11-15T06:04:34
97.7,2023-11-15T06:05:34
97.6,2023-11-15T06:06:34
97.8,2023-11-15T06:07:34
98.1,2023-11-15T06:08:34
98.1,2023-11-15T06:09:34
97.6,2023-11-15T06:12:34
97.0,2023-11-15T06:13:34
96.6,2023-11-15T06:14:34
96.1,2023-11-15T06:15:34
96.0,2023-11-15T06:16:34
96.0,2023-11-15T06:17:34
96.0,2023-11-15T06:18:34
96.3,2023-11-15T06:19:34
96.0,2023-11-15T06:20:34
96.0,2023-11-15T06:23:34
96.2,2023-11-15T06:24:34
96.3,2023-11-15T06:26:34
96.7,2023-11-15T06:27:34
97.1,2023-11-15T06:28:34
97.2,2023-11-15T06:29:34
97.3,2023-11-15T06:30:34
97.4,2023-11-15T06:31:34
97.6,2023-11-15T06:32:34
97.6,2023-11-15T06:33:34
97.7,2023-11-15T06:34:34
97.8,2023-11-15T06:35:34
97.6,2023-11-15T06:36:34
97.7,2023-11-15T06:37:34
97.7,2023-11-15T06:39:34
97.6,2023-11-15T06:42:34
96.6,2023-11-15T06:45:34
95.2,2023-11-15T06:46:34
95.3,2023-11-15T06:47:34
95.8,2023-11-15T06:48:34
95.9,2023-11-15T06:49:34
96.3,2023-11-15T06:50:34
96.5,2023-11-15T06:52:34
96.6,2023-11-15T06:54:34
96.6,2023-11-15T06:55:34
96.5,2023-11-15T06:57:34
97.2,2023-11-15T06:58:34
96.1,2023-11-15T07:02:34
97.1,2023-11-15T07:03:34
97.1,2023-11-15T07:04:34
97.4,2023-11-15T07:05:34
97.8,2023-11-15T07:06:34
97.1,2023-11-15T07:08:34
94.7,2023-11-15T07:09:34
96.4,2023-11-15T07:10:34
97.0,2023-11-15T07:11:34
