spo2,minute
98.8,2023-11-13T23:25:03
98.9,2023-11-13T23:26:03
98.9,2023-11-13T23:27:03
98.7,2023-11-13T23:28:03
98.7,2023-11-13T23:29:03
98.9,2023-11-13T23:32:03
98.7,2023-11-13T23:33:03
98.2,2023-11-13T23:34:03
98.1,2023-11-13T23:35:03
98.1,2023-11-13T23:36:03
98.1,2023-11-13T23:37:03
98.5,2023-11-13T23:38:03
98.5,2023-11-13T23:39:03
99.1,2023-11-13T23:40:03
98.9,2023-11-13T23:41:03
98.8,2023-11-13T23:42:03
99.1,2023-11-13T23:43:03
99.2,2023-11-13T23:44:03
99.4,2023-11-13T23:45:03
99.5,2023-11-13T23:46:03
99.6,2023-11-13T23:47:03
99.9,2023-11-13T23:48:03
99.6,2023-11-13T23:49:03
99.5,2023-11-13T23:50:03
99.5,2023-11-13T23:51:03
99.6,2023-11-13T23:52:03
97.7,2023-11-14T00:09:03
98.1,2023-11-14T00:10:03
98.4,2023-11-14T00:11:03
98.6,2023-11-14T00:12:03
98.8,2023-11-14T00:13:03
99.0,2023-11-14T00:14:03
99.1,2023-11-14T00:15:03
99.4,2023-11-14T00:16:03
99.4,2023-11-14T00:17:03
99.5,2023-11-14T00:18:03
99.6,2023-11-14T00:19:03
99.6,2023-11-14T00:20:03
99.7,2023-11-14T00:21:03
99.8,2023-11-14T00:22:03
99.9,2023-11-14T00:23:03
100.0,2023-11-14T00:24:03
100.0,2023-11-14T00:25:03
100.0,2023-11-14T00:26:03
100.0,2023-11-14T00:27:03
100.0,2023-11-14T00:28:03
99.7,2023-11-14T00:30:03
99.4,2023-11-14T00:31:03
98.5,2023-11-14T00:32:03
98.6,2023-11-14T00:33:03
98.4,2023-11-14T00:34:03
98.4,2023-11-14T00:36:03
98.5,2023-11-14T00:37:03
98.5,2023-11-14T00:39:03
98.5,2023-11-14T00:40:03
98.6,2023-11-14T00:41:03
98.6,2023-11-14T00:42:03
98.8,2023-11-14T00:43:03
98.6,2023-11-14T00:44:03
98.4,2023-11-14T00:45:03
98.2,2023-11-14T00:47:03
97.6,2023-11-14T00:48:03
97.3,2023-11-14T00:49:03
93.7,2023-11-14T00:50:03
93.8,2023-11-14T00:51:03
95.5,2023-11-14T00:52:03
95.2,2023-11-14T00:53:03
95.1,2023-11-14T00:54:03
97.8,2023-11-14T00:57:03
98.5,2023-11-14T00:58:03
97.8,2023-11-14T00:59:03
98.3,2023-11-14T01:00:03
99.2,2023-11-14T01:01:03
99.7,2023-11-14T01:02:03
99.2,2023-11-14T01:03:03
98.7,2023-11-14T01:04:03
98.6,2023-11-14T01:05:03
99.2,2023-11-14T01:06:03
99.6,2023-11-14T01:07:03
99.9,2023-11-14T01:08:03
99.9,2023-11-14T01:09:03
99.9,2023-11-14T01:10:03
100.0,2023-11-14T01:11:03
100.0,2023-11-14T01:12:03
100.0,2023-11-14T01:13:03
100.0,2023-11-14T01:14:03
100.0,2023-11-14T01:15:03
100.0,2023-11-14T01:16:03
100.0,2023-11-14T01:17:03
100.0,2023-11-14T01:18:03
100.0,2023-11-14T01:19:03
100.0,2023-11-14T01:20:03
100.0,2023-11-14T01:21:03
100.0,2023-11-14T01:22:03
100.0,2023-11-14T01:23:03
100.0,2023-11-14T01:24:03
100.0,2023-11-14T01:25:03
100.0,2023-11-14T01:26:03
100.0,2023-11-14T01:27:03
100.0,2023-11-14T01:29:03
100.0,2023-11-14T01:30:03
100.0,2023-11-14T01:31:03
100.0,2023-11-14T01:32:03
100.0,2023-11-14T01:33:03
100.0,2023-11-14T01:34:03
100.0,2023-11-14T01:35:03
100.0,2023-11-14T01:36:03
100.0,2023-11-14T01:37:03
100.0,2023-11-14T01:38:03
100.0,2023-11-14T01:40:03
100.0,2023-11-14T01:41:03
99.5,2023-11-14T01:42:03
99.1,2023-11-14T01:43:03
99.1,2023-11-14T01:44:03
99.1,2023-11-14T01:45:03
99.2,2023-11-14T01:46:03
99.5,2023-11-14T01:47:03
99.6,2023-11-14T01:48:03
99.8,2023-11-14T01:49:03
99.9,2023-11-14T01:50:03
99.9,2023-11-14T01:51:03
99.7,2023-11-14T01:52:03
99.2,2023-11-14T01:53:03
98.9,2023-11-14T01:55:03
98.6,2023-11-14T01:56:03
98.4,2023-11-14T01:57:03
98.2,2023-11-14T01:58:03
98.1,2023-11-14T01:59:03
98.0,2023-11-14T02:00:03
97.9,2023-11-14T02:03:03
97.8,2023-11-14T02:04:03
97.8,2023-11-14T02:05:03
97.1,2023-11-14T02:06:03
97.1,2023-11-14T02:07:03
96.8,2023-11-14T02:09:03
95.4,2023-11-14T02:10:03
94.4,2023-11-14T02:11:03
93.7,2023-11-14T02:12:03
94.2,2023-11-14T02:13:03
94.9,2023-11-14T02:14:03
95.6,2023-11-14T02:17:03
95.3,2023-11-14T02:18:03
95.0,2023-11-14T02:19:03
95.0,2023-11-14T02:20:03
95.3,2023-11-14T02:21:03
95.1,2023-11-14T02:22:03
95.1,2023-11-14T02:24:03
96.1,2023-11-14T02:25:03
97.0,2023-11-14T02:26:03
97.8,2023-11-14T02:27:03
98.3,2023-11-14T02:28:03
98.7,2023-11-14T02:29:03
98.9,2023-11-14T02:30:03
99.2,2023-11-14T02:31:03
98.6,2023-11-14T02:34:03
98.2,2023-11-14T02:35:03
97.7,2023-11-14T02:36:03
97.3,2023-11-14T02:37:03
97.5,2023-11-14T02:38:03
97.8,2023-11-14T02:39:03
97.7,2023-11-14T02:41:03
97.7,2023-11-14T02:42:03
97.7,2023-11-14T02:43:03
97.8,2023-11-14T02:44:03
97.8,2023-11-14T02:45:03
97.4,2023-11-14T02:46:03
97.9,2023-11-14T02:47:03
98.4,2023-11-14T02:48:03
98.5,2023-11-14T02:49:03
98.9,2023-11-14T02:50:03
98.9,2023-11-14T02:51:03
99.0,2023-11-14T02:52:03
99.2,2023-11-14T02:53:03
99.2,2023-11-14T02:54:03
99.3,2023-11-14T02:55:03
99.4,2023-11-14T02:56:03
97.5,2023-11-14T03:20:03
97.8,2023-11-14T03:21:03
98.0,2023-11-14T03:22:03
98.3,2023-11-14T03:23:03
98.5,2023-11-14T03:24:03
98.5,2023-11-14T03:26:03
98.0,2023-11-14T03:27:03
97.9,2023-11-14T03:28:03
97.8,2023-11-14T03:29:03
97.6,2023-11-14T03:30:03
97.5,2023-11-14T03:31:03
97.3,2023-11-14T03:32:03
97.3,2023-11-14T03:33:03
97.5,2023-11-14T03:34:03
97.4,2023-11-14T03:35:03
97.4,2023-11-14T03:36:03
97.3,2023-11-14T03:37:03
97.4,2023-11-14T03:38:03
97.4,2023-11-14T03:39:03
97.5,2023-11-14T03:40:03
97.7,2023-11-14T03:41:03
98.0,2023-11-14T03:42:03
98.1,2023-11-14T03:44:03
96.0,2023-11-14T03:45:03
96.3,2023-11-14T03:48:03
96.9,2023-11-14T03:49:03
97.4,2023-11-14T03:50:03
98.0,2023-11-14T03:51:03
98.2,2023-11-14T03:52:03
98.6,2023-11-14T03:53:03
96.1,2023-11-14T04:17:03
96.8,2023-11-14T04:18:03
97.0,2023-11-14T04:19:03
97.2,2023-11-14T04:20:03
97.3,2023-11-14T04:21:03
97.3,2023-11-14T04:22:03
97.3,2023-11-14T04:23:03
97.6,2023-11-14T04:24:03
98.1,2023-11-14T04:43:03
96.5,2023-11-14T04:44:03
96.6,2023-11-14T04:45:03
96.1,2023-11-14T04:48:03
96.4,2023-11-14T04:50:03
96.4,2023-11-14T04:52:03
96.7,2023-11-14T04:53:03
97.1,2023-11-14T04:55:03
97.7,2023-11-14T04:56:03
97.4,2023-11-14T04:59:03
