spo2,minute
97.5,2023-11-16T01:31:33
97.5,2023-11-16T01:32:33
97.2,2023-11-16T01:33:33
96.9,2023-11-16T01:34:33
96.8,2023-11-16T01:35:33
96.9,2023-11-16T01:36:33
96.9,2023-11-16T01:37:33
96.9,2023-11-16T01:38:33
96.9,2023-11-16T01:39:33
97.1,2023-11-16T01:40:33
96.9,2023-11-16T01:41:33
96.9,2023-11-16T01:42:33
97.4,2023-11-16T01:44:33
97.5,2023-11-16T01:45:33
97.6,2023-11-16T01:46:33
97.8,2023-11-16T01:47:33
97.9,2023-11-16T01:48:33
98.0,2023-11-16T01:49:33
98.1,2023-11-16T01:50:33
98.1,2023-11-16T01:51:33
98.1,2023-11-16T01:52:33
98.1,2023-11-16T01:53:33
98.0,2023-11-16T01:54:33
97.9,2023-11-16T01:56:33
97.8,2023-11-16T01:57:33
97.6,2023-11-16T01:58:33
97.5,2023-11-16T01:59:33
97.6,2023-11-16T02:01:33
97.8,2023-11-16T02:02:33
98.0,2023-11-16T02:03:33
98.3,2023-11-16T02:05:33
98.4,2023-11-16T02:07:33
98.4,2023-11-16T02:08:33
98.5,2023-11-16T02:09:33
98.4,2023-11-16T02:10:33
98.1,2023-11-16T02:11:33
98.3,2023-11-16T02:12:33
98.3,2023-11-16T02:13:33
98.1,2023-11-16T02:14:33
98.1,2023-11-16T02:15:33
98.1,2023-11-16T02:16:33
98.1,2023-11-16T02:17:33
98.1,2023-11-16T02:18:33
98.1,2023-11-16T02:19:33
98.1,2023-11-16T02:20:33
98.1,2023-11-16T02:21:33
98.0,2023-11-16T02:22:33
98.1,2023-11-16T02:23:33
98.2,2023-11-16T02:24:33
98.2,2023-11-16T02:25:33
98.1,2023-11-16T02:26:33
98.1,2023-11-16T02:27:33
98.1,2023-11-16T02:28:33
98.1,2023-11-16T02:29:33
98.0,2023-11-16T02:30:33
98.1,2023-11-16T02:31:33
97.9,2023-11-16T02:33:33
98.0,2023-11-16T02:34:33
98.1,2023-11-16T02:35:33
98.1,2023-11-16T02:36:33
98.2,2023-11-16T02:37:33
98.2,2023-11-16T02:38:33
98.3,2023-11-16T02:39:33
98.3,2023-11-16T02:40:33
98.3,2023-11-16T02:41:33
98.2,2023-11-16T02:42:33
98.3,2023-11-16T02:43:33
98.3,2023-11-16T02:44:33
98.4,2023-11-16T02:45:33
98.4,2023-11-16T02:46:33
98.5,2023-11-16T02:47:33
98.4,2023-11-16T02:48:33
98.4,2023-11-16T02:49:33
98.4,2023-11-16T02:50:33
98.5,2023-11-16T02:53:33
98.4,2023-11-16T02:54:33
98.4,2023-11-16T02:55:33
98.5,2023-11-16T02:56:33
98.4,2023-11-16T02:57:33
98.4,2023-11-16T02:58:33
98.4,2023-11-16T02:59:33
98.4,2023-11-16T03:00:33
98.5,2023-11-16T03:01:33
98.4,2023-11-16T03:02:33
98.4,2023-11-16T03:03:33
98.4,2023-11-16T03:04:33
98.4,2023-11-16T03:05:33
98.3,2023-11-16T03:06:33
98.4,2023-11-16T03:07:33
98.3,2023-11-16T03:09:33
98.1,2023-11-16T03:10:33
98.1,2023-11-16T03:13:33
98.5,2023-11-16T03:14:33
98.6,2023-11-16T03:15:33
98.8,2023-11-16T03:16:33
98.7,2023-11-16T03:17:33
98.6,2023-11-16T03:18:33
98.6,2023-11-16T03:19:33
98.5,2023-11-16T03:20:33
98.4,2023-11-16T03:23:33
98.1,2023-11-16T03:24:33
97.9,2023-11-16T03:26:33
98.1,2023-11-16T03:27:33
98.2,2023-11-16T03:30:33
98.1,2023-11-16T03:32:33
97.5,2023-11-16T03:33:33
97.4,2023-11-16T03:34:33
97.8,2023-11-16T03:35:33
96.8,2023-11-16T03:38:33
96.5,2023-11-16T03:40:33
97.6,2023-11-16T03:41:33
97.9,2023-11-16T03:44:33
98.1,2023-11-16T03:46:33
98.4,2023-11-16T03:48:33
98.2,2023-11-16T03:49:33
98.1,2023-11-16T03:51:33
98.3,2023-11-16T03:53:33
98.3,2023-11-16T03:55:33
98.2,2023-11-16T03:56:33
98.4,2023-11-16T03:57:33
98.5,2023-11-16T03:59:33
98.6,2023-11-16T04:00:33
99.0,2023-11-16T04:01:33
99.0,2023-11-16T04:03:33
98.7,2023-11-16T04:04:33
98.4,2023-11-16T04:05:33
98.4,2023-11-16T04:06:33
98.4,2023-11-16T04:07:33
98.1,2023-11-16T04:09:33
98.6,2023-11-16T04:10:33
98.7,2023-11-16T04:11:33
98.6,2023-11-16T04:12:33
98.9,2023-11-16T04:13:33
98.9,2023-11-16T04:14:33
99.1,2023-11-16T04:15:33
99.0,2023-11-16T04:16:33
98.9,2023-11-16T04:18:33
98.2,2023-11-16T04:20:33
98.1,2023-11-16T04:22:33
97.5,2023-11-16T04:23:33
97.9,2023-11-16T04:24:33
98.0,2023-11-16T04:25:33
98.2,2023-11-16T04:26:33
98.3,2023-11-16T04:27:33
98.4,2023-11-16T04:29:33
98.4,2023-11-16T04:30:33
98.2,2023-11-16T04:32:33
98.0,2023-11-16T04:33:33
98.0,2023-11-16T04:34:33
98.2,2023-11-16T04:35:33
98.3,2023-11-16T04:36:33
98.2,2023-11-16T04:37:33
98.3,2023-11-16T04:38:33
98.2,2023-11-16T04:39:33
98.1,2023-11-16T04:40:33
98.1,2023-11-16T04:41:33
98.2,2023-11-16T04:42:33
98.2,2023-11-16T04:43:33
98.2,2023-11-16T04:44:33
98.0,2023-11-16T04:45:33
97.9,2023-11-16T04:46:33
97.9,2023-11-16T04:47:33
97.9,2023-11-16T04:48:33
98.0,2023-11-16T04:49:33
98.1,2023-11-16T04:50:33
98.0,2023-11-16T04:51:33
98.0,2023-11-16T04:52:33
97.9,2023-11-16T04:53:33
97.9,2023-11-16T04:54:33
97.8,2023-11-16T04:55:33
97.8,2023-11-16T04:56:33
97.8,2023-11-16T04:57:33
97.9,2023-11-16T04:58:33
97.8,2023-11-16T04:59:33
97.8,2023-11-16T05:00:33
97.8,2023-11-16T05:01:33
97.8,2023-11-16T05:02:33
97.9,2023-11-16T05:03:33
98.0,2023-11-16T05:04:33
97.9,2023-11-16T05:05:33
98.0,2023-11-16T05:06:33
98.0,2023-11-16T05:07:33
98.0,2023-11-16T05:08:33
98.0,2023-11-16T05:11:33
97.8,2023-11-16T05:12:33
97.7,2023-11-16T05:13:33
97.0,2023-11-16T05:14:33
96.4,2023-11-16T05:15:33
95.4,2023-11-16T05:16:33
94.1,2023-11-16T05:17:33
96.4,2023-11-16T05:29:33
96.6,2023-11-16T05:30:33
96.9,2023-11-16T05:32:33
96.9,2023-11-16T05:33:33
97.0,2023-11-16T05:34:33
97.4,2023-11-16T05:36:33
96.8,2023-11-16T05:38:33
96.2,2023-11-16T05:39:33
96.3,2023-11-16T05:40:33
96.3,2023-11-16T05:41:33
96.8,2023-11-16T05:43:33
97.8,2023-11-16T05:44:33
98.2,2023-11-16T05:45:33
98.4,2023-11-16T05:48:33
90.1,2023-11-16T06:01:33
94.5,2023-11-16T06:02:33
96.9,2023-11-16T06:03:33
99.1,2023-11-16T06:04:33
99.8,2023-11-16T06:05:33
99.6,2023-11-16T06:06:33
100.0,2023-11-16T06:07:33
99.6,2023-11-16T06:08:33
100.0,2023-11-16T06:09:33
99.7,2023-11-16T06:10:33
98.2,2023-11-16T06:11:33
98.2,2023-11-16T06:12:33
98.3,2023-11-16T06:13:33
95.4,2023-11-16T06:38:33
95.2,2023-11-16T06:39:33
94.6,2023-11-16T06:40:33
94.7,2023-11-16T06:41:33
95.5,2023-11-16T06:42:33
95.0,2023-11-16T06:43:33
94.9,2023-11-16T06:44:33
95.1,2023-11-16T06:45:33
95.1,2023-11-16T06:47:33
95.9,2023-11-16T06:48:33
97.0,2023-11-16T06:49:33
