spo2,minute
96.6,2024-02-07T04:44:33
96.6,2024-02-07T04:45:33
96.5,2024-02-07T04:46:33
96.5,2024-02-07T04:47:33
96.5,2024-02-07T04:48:33
96.4,2024-02-07T04:50:33
95.3,2024-02-07T04:52:33
94.3,2024-02-07T04:53:33
93.8,2024-02-07T04:54:33
93.4,2024-02-07T04:55:33
91.2,2024-02-07T04:58:33
91.1,2024-02-07T04:59:33
91.6,2024-02-07T05:00:33
91.7,2024-02-07T05:01:33
92.9,2024-02-07T05:02:33
93.5,2024-02-07T05:03:33
93.0,2024-02-07T05:05:33
92.0,2024-02-07T05:06:33
90.8,2024-02-07T05:07:33
90.5,2024-02-07T05:08:33
89.9,2024-02-07T05:09:33
89.5,2024-02-07T05:10:33
89.5,2024-02-07T05:11:33
97.6,2024-02-07T05:51:33
97.8,2024-02-07T05:52:33
97.7,2024-02-07T05:53:33
97.7,2024-02-07T05:54:33
95.8,2024-02-07T05:56:33
95.4,2024-02-07T05:57:33
95.1,2024-02-07T05:58:33
95.0,2024-02-07T05:59:33
95.2,2024-02-07T06:00:33
95.1,2024-02-07T06:01:33
95.0,2024-02-07T06:02:33
94.9,2024-02-07T06:03:33
94.8,2024-02-07T06:04:33
94.8,2024-02-07T06:05:33
94.8,2024-02-07T06:06:33
94.9,2024-02-07T06:07:33
94.9,2024-02-07T06:09:33
93.1,2024-02-07T06:10:33
92.4,2024-02-07T06:12:33
94.6,2024-02-07T06:13:33
95.7,2024-02-07T06:14:33
96.4,2024-02-07T06:15:33
96.9,2024-02-07T06:16:33
97.2,2024-02-07T06:17:33
97.5,2024-02-07T06:18:33
97.7,2024-02-07T06:19:33
97.8,2024-02-07T06:20:33
97.8,2024-02-07T06:21:33
97.7,2024-02-07T06:22:33
97.8,2024-02-07T06:23:33
97.8,2024-02-07T06:24:33
97.9,2024-02-07T06:25:33
98.0,2024-02-07T06:26:33
98.1,2024-02-07T06:27:33
98.1,2024-02-07T06:28:33
98.1,2024-02-07T06:29:33
98.1,2024-02-07T06:30:33
98.0,2024-02-07T06:31:33
98.0,2024-02-07T06:32:33
97.9,2024-02-07T06:33:33
96.1,2024-02-07T06:50:33
97.0,2024-02-07T06:52:33
97.2,2024-02-07T06:53:33
97.1,2024-02-07T06:54:33
97.3,2024-02-07T06:55:33
97.0,2024-02-07T06:56:33
97.0,2024-02-07T06:57:33
97.0,2024-02-07T07:00:33
97.2,2024-02-07T07:02:33
97.1,2024-02-07T07:03:33
94.5,2024-02-07T07:04:33
93.7,2024-02-07T07:05:33
94.2,2024-02-07T07:06:33
93.9,2024-02-07T07:09:33
92.7,2024-02-07T07:11:33
91.2,2024-02-07T07:12:33
90.6,2024-02-07T07:13:33
91.5,2024-02-07T07:17:33
93.2,2024-02-07T07:18:33
94.1,2024-02-07T07:19:33
94.7,2024-02-07T07:21:33
94.0,2024-02-07T07:22:33
94.3,2024-02-07T07:25:33
94.0,2024-02-07T07:27:33
94.2,2024-02-07T07:28:33
93.5,2024-02-07T07:29:33
92.2,2024-02-07T07:30:33
91.8,2024-02-07T07:31:33
92.7,2024-02-07T07:32:33
92.4,2024-02-07T07:41:33
93.0,2024-02-07T07:43:33
