spo2,minute
95.8,2023-11-18T19:03:33
95.8,2023-11-18T19:04:33
95.6,2023-11-18T19:05:33
94.5,2023-11-18T19:08:33
93.3,2023-11-18T19:09:33
92.3,2023-11-18T19:10:33
92.0,2023-11-18T19:11:33
91.7,2023-11-18T19:12:33
91.2,2023-11-18T19:13:33
91.0,2023-11-18T19:14:33
91.1,2023-11-18T19:15:33
90.9,2023-11-18T19:16:33
91.3,2023-11-18T19:17:33
