spo2,minute
99.2,2023-11-03T03:19:33
99.0,2023-11-03T03:20:33
98.8,2023-11-03T03:21:33
98.7,2023-11-03T03:22:33
98.7,2023-11-03T03:23:33
98.9,2023-11-03T03:24:33
99.0,2023-11-03T03:25:33
99.2,2023-11-03T03:27:33
99.1,2023-11-03T03:28:33
99.2,2023-11-03T03:29:33
99.3,2023-11-03T03:30:33
99.2,2023-11-03T03:31:33
99.1,2023-11-03T03:32:33
98.9,2023-11-03T03:33:33
98.9,2023-11-03T03:34:33
98.7,2023-11-03T03:35:33
98.2,2023-11-03T03:36:33
98.3,2023-11-03T03:39:33
97.7,2023-11-03T03:41:33
97.5,2023-11-03T03:42:33
97.5,2023-11-03T03:44:33
97.2,2023-11-03T03:45:33
97.5,2023-11-03T03:48:33
97.6,2023-11-03T03:49:33
97.7,2023-11-03T03:50:33
97.7,2023-11-03T03:51:33
97.7,2023-11-03T03:52:33
98.2,2023-11-03T03:53:33
98.4,2023-11-03T03:54:33
98.5,2023-11-03T03:55:33
98.6,2023-11-03T03:56:33
98.4,2023-11-03T03:57:33
98.6,2023-11-03T03:58:33
98.6,2023-11-03T03:59:33
98.5,2023-11-03T04:00:33
98.4,2023-11-03T04:01:33
98.2,2023-11-03T04:04:33
97.8,2023-11-03T04:05:33
97.8,2023-11-03T04:06:33
97.7,2023-11-03T04:07:33
97.4,2023-11-03T04:08:33
97.7,2023-11-03T04:09:33
97.6,2023-11-03T04:10:33
97.9,2023-11-03T04:11:33
97.9,2023-11-03T04:12:33
97.9,2023-11-03T04:13:33
97.1,2023-11-03T04:14:33
97.1,2023-11-03T04:15:33
97.5,2023-11-03T04:16:33
96.7,2023-11-03T04:19:33
96.4,2023-11-03T04:21:33
97.3,2023-11-03T04:22:33
98.8,2023-11-03T04:23:33
99.5,2023-11-03T04:24:33
100.0,2023-11-03T04:25:33
100.0,2023-11-03T04:26:33
100.0,2023-11-03T04:27:33
100.0,2023-11-03T04:28:33
100.0,2023-11-03T04:29:33
100.0,2023-11-03T04:31:33
100.0,2023-11-03T04:32:33
99.7,2023-11-03T04:33:33
99.5,2023-11-03T04:34:33
99.4,2023-11-03T04:35:33
99.2,2023-11-03T04:36:33
99.2,2023-11-03T04:37:33
99.2,2023-11-03T04:38:33
99.0,2023-11-03T04:39:33
98.6,2023-11-03T04:40:33
98.7,2023-11-03T04:41:33
98.8,2023-11-03T04:42:33
98.9,2023-11-03T04:43:33
98.9,2023-11-03T04:44:33
99.1,2023-11-03T04:46:33
99.2,2023-11-03T04:47:33
99.0,2023-11-03T04:49:33
99.0,2023-11-03T04:50:33
98.8,2023-11-03T04:51:33
98.8,2023-11-03T04:52:33
98.8,2023-11-03T04:53:33
98.8,2023-11-03T04:54:33
98.8,2023-11-03T04:55:33
98.7,2023-11-03T04:56:33
98.3,2023-11-03T04:57:33
98.6,2023-11-03T04:58:33
98.8,2023-11-03T04:59:33
97.2,2023-11-03T05:02:33
97.2,2023-11-03T05:03:33
97.5,2023-11-03T05:04:33
97.1,2023-11-03T05:07:33
96.3,2023-11-03T05:09:33
97.2,2023-11-03T05:10:33
97.7,2023-11-03T05:11:33
97.9,2023-11-03T05:12:33
98.0,2023-11-03T05:16:33
98.4,2023-11-03T05:17:33
98.3,2023-11-03T05:20:33
98.1,2023-11-03T05:21:33
97.8,2023-11-03T05:22:33
97.9,2023-11-03T05:23:33
96.7,2023-11-03T05:24:33
95.5,2023-11-03T05:25:33
94.7,2023-11-03T05:26:33
94.8,2023-11-03T05:27:33
94.0,2023-11-03T05:28:33
94.8,2023-11-03T05:29:33
96.8,2023-11-03T05:30:33
96.2,2023-11-03T05:31:33
95.4,2023-11-03T05:32:33
95.0,2023-11-03T05:33:33
94.1,2023-11-03T05:34:33
93.1,2023-11-03T05:35:33
93.5,2023-11-03T05:39:33
94.1,2023-11-03T05:40:33
95.4,2023-11-03T05:41:33
96.4,2023-11-03T05:42:33
96.7,2023-11-03T05:43:33
97.3,2023-11-03T05:47:33
98.1,2023-11-03T05:48:33
98.4,2023-11-03T05:49:33
98.7,2023-11-03T05:50:33
98.9,2023-11-03T05:51:33
99.3,2023-11-03T05:52:33
99.5,2023-11-03T05:53:33
99.4,2023-11-03T05:54:33
99.4,2023-11-03T05:55:33
99.4,2023-11-03T05:56:33
99.5,2023-11-03T05:57:33
98.9,2023-11-03T05:58:33
99.0,2023-11-03T05:59:33
99.0,2023-11-03T06:00:33
99.1,2023-11-03T06:01:33
99.3,2023-11-03T06:02:33
99.4,2023-11-03T06:03:33
99.4,2023-11-03T06:04:33
98.4,2023-11-03T06:05:33
98.4,2023-11-03T06:06:33
98.6,2023-11-03T06:07:33
98.9,2023-11-03T06:08:33
99.0,2023-11-03T06:09:33
99.2,2023-11-03T06:10:33
99.4,2023-11-03T06:11:33
99.6,2023-11-03T06:12:33
99.7,2023-11-03T06:13:33
99.7,2023-11-03T06:14:33
98.3,2023-11-03T06:17:33
97.9,2023-11-03T06:19:33
97.8,2023-11-03T06:20:33
97.2,2023-11-03T06:21:33
97.0,2023-11-03T06:22:33
96.9,2023-11-03T06:24:33
96.5,2023-11-03T06:25:33
96.5,2023-11-03T06:26:33
96.7,2023-11-03T06:27:33
96.9,2023-11-03T06:28:33
96.7,2023-11-03T06:29:33
96.9,2023-11-03T06:30:33
96.9,2023-11-03T06:31:33
97.1,2023-11-03T06:32:33
97.1,2023-11-03T06:33:33
97.2,2023-11-03T06:34:33
96.6,2023-11-03T06:36:33
96.1,2023-11-03T06:37:33
96.9,2023-11-03T06:38:33
97.3,2023-11-03T06:40:33
97.2,2023-11-03T06:42:33
97.9,2023-11-03T06:43:33
97.8,2023-11-03T06:44:33
98.3,2023-11-03T06:45:33
97.7,2023-11-03T06:47:33
97.6,2023-11-03T06:50:33
97.3,2023-11-03T06:51:33
95.4,2023-11-03T07:06:33
95.9,2023-11-03T07:07:33
96.3,2023-11-03T07:08:33
95.3,2023-11-03T07:10:33
93.5,2023-11-03T07:13:33
95.6,2023-11-03T07:16:33
96.2,2023-11-03T07:18:33
94.3,2023-11-03T07:21:33
94.5,2023-11-03T07:23:33
93.5,2023-11-03T07:24:33
92.7,2023-11-03T07:27:33
91.5,2023-11-03T07:38:33
98.8,2023-11-03T23:59:03
98.9,2023-11-04T00:00:03
98.8,2023-11-04T00:01:03
98.6,2023-11-04T00:02:03
98.5,2023-11-04T00:03:03
98.4,2023-11-04T00:04:03
98.3,2023-11-04T00:05:03
98.2,2023-11-04T00:06:03
98.2,2023-11-04T00:07:03
98.2,2023-11-04T00:08:03
98.2,2023-11-04T00:09:03
98.2,2023-11-04T00:10:03
98.2,2023-11-04T00:11:03
98.1,2023-11-04T00:12:03
98.2,2023-11-04T00:13:03
98.1,2023-11-04T00:14:03
98.1,2023-11-04T00:15:03
98.2,2023-11-04T00:16:03
98.2,2023-11-04T00:17:03
98.2,2023-11-04T00:18:03
98.1,2023-11-04T00:19:03
98.1,2023-11-04T00:20:03
98.2,2023-11-04T00:21:03
98.2,2023-11-04T00:22:03
98.2,2023-11-04T00:23:03
98.1,2023-11-04T00:24:03
98.1,2023-11-04T00:25:03
98.2,2023-11-04T00:26:03
98.1,2023-11-04T00:27:03
98.2,2023-11-04T00:28:03
98.1,2023-11-04T00:29:03
98.1,2023-11-04T00:30:03
97.4,2023-11-04T00:33:03
97.2,2023-11-04T00:34:03
97.0,2023-11-04T00:35:03
96.6,2023-11-04T00:36:03
96.6,2023-11-04T00:37:03
96.9,2023-11-04T00:38:03
95.8,2023-11-04T00:39:03
96.3,2023-11-04T00:40:03
96.3,2023-11-04T00:41:03
96.6,2023-11-04T00:42:03
97.2,2023-11-04T00:43:03
98.3,2023-11-04T00:45:03
99.0,2023-11-04T00:46:03
99.6,2023-11-04T00:47:03
99.8,2023-11-04T00:48:03
99.9,2023-11-04T00:49:03
99.8,2023-11-04T00:51:03
99.6,2023-11-04T00:52:03
99.1,2023-11-04T00:53:03
98.0,2023-11-04T00:54:03
98.2,2023-11-04T00:56:03
98.7,2023-11-04T00:57:03
99.0,2023-11-04T00:58:03
99.2,2023-11-04T00:59:03
99.3,2023-11-04T01:00:03
99.5,2023-11-04T01:01:03
99.6,2023-11-04T01:02:03
99.6,2023-11-04T01:04:03
99.3,2023-11-04T01:05:03
99.4,2023-11-04T01:06:03
99.9,2023-11-04T01:07:03
100.0,2023-11-04T01:08:03
100.0,2023-11-04T01:09:03
100.0,2023-11-04T01:10:03
100.0,2023-11-04T01:11:03
100.0,2023-11-04T01:12:03
100.0,2023-11-04T01:13:03
100.0,2023-11-04T01:14:03
100.0,2023-11-04T01:16:03
98.9,2023-11-04T01:17:03
98.0,2023-11-04T01:18:03
97.6,2023-11-04T01:19:03
97.3,2023-11-04T01:20:03
97.0,2023-11-04T01:21:03
96.9,2023-11-04T01:22:03
96.7,2023-11-04T01:23:03
96.7,2023-11-04T01:24:03
97.0,2023-11-04T01:25:03
97.5,2023-11-04T01:27:03
97.8,2023-11-04T01:28:03
97.7,2023-11-04T01:29:03
98.0,2023-11-04T01:30:03
98.2,2023-11-04T01:31:03
98.4,2023-11-04T01:32:03
98.5,2023-11-04T01:33:03
98.5,2023-11-04T01:34:03
98.5,2023-11-04T01:35:03
98.5,2023-11-04T01:36:03
98.3,2023-11-04T01:37:03
98.3,2023-11-04T01:38:03
98.2,2023-11-04T01:39:03
98.2,2023-11-04T01:40:03
98.1,2023-11-04T01:41:03
98.0,2023-11-04T01:42:03
98.2,2023-11-04T01:43:03
98.2,2023-11-04T01:46:03
95.2,2023-11-04T02:04:03
96.5,2023-11-04T02:05:03
97.1,2023-11-04T02:06:03
97.6,2023-11-04T02:07:03
98.1,2023-11-04T02:08:03
98.5,2023-11-04T02:09:03
98.7,2023-11-04T02:10:03
98.8,2023-11-04T02:11:03
98.8,2023-11-04T02:12:03
98.8,2023-11-04T02:13:03
98.6,2023-11-04T02:14:03
98.7,2023-11-04T02:15:03
98.8,2023-11-04T02:16:03
98.8,2023-11-04T02:17:03
98.8,2023-11-04T02:18:03
99.0,2023-11-04T02:19:03
99.0,2023-11-04T02:20:03
99.0,2023-11-04T02:21:03
99.1,2023-11-04T02:22:03
99.1,2023-11-04T02:23:03
99.0,2023-11-04T02:24:03
98.0,2023-11-04T02:26:03
97.3,2023-11-04T02:27:03
97.1,2023-11-04T02:28:03
97.1,2023-11-04T02:29:03
96.6,2023-11-04T02:31:03
96.0,2023-11-04T02:32:03
96.4,2023-11-04T02:33:03
96.9,2023-11-04T02:35:03
97.1,2023-11-04T02:36:03
97.3,2023-11-04T02:37:03
97.5,2023-11-04T02:38:03
97.7,2023-11-04T02:39:03
98.0,2023-11-04T02:40:03
97.6,2023-11-04T02:41:03
97.5,2023-11-04T02:43:03
97.5,2023-11-04T02:44:03
97.3,2023-11-04T02:45:03
95.6,2023-11-04T02:47:03
95.5,2023-11-04T02:57:03
96.8,2023-11-04T02:58:03
97.3,2023-11-04T03:00:03
97.5,2023-11-04T03:01:03
97.1,2023-11-04T03:03:03
97.3,2023-11-04T03:04:03
97.5,2023-11-04T03:05:03
97.5,2023-11-04T03:06:03
97.8,2023-11-04T03:07:03
98.1,2023-11-04T03:08:03
98.2,2023-11-04T03:09:03
98.4,2023-11-04T03:10:03
98.5,2023-11-04T03:11:03
98.5,2023-11-04T03:12:03
98.6,2023-11-04T03:13:03
98.6,2023-11-04T03:14:03
98.5,2023-11-04T03:15:03
98.0,2023-11-04T03:16:03
98.1,2023-11-04T03:17:03
98.2,2023-11-04T03:18:03
98.1,2023-11-04T03:19:03
98.2,2023-11-04T03:20:03
98.2,2023-11-04T03:21:03
98.1,2023-11-04T03:22:03
98.1,2023-11-04T03:23:03
98.2,2023-11-04T03:24:03
98.2,2023-11-04T03:25:03
98.2,2023-11-04T03:26:03
98.2,2023-11-04T03:27:03
97.5,2023-11-04T03:28:03
97.0,2023-11-04T03:29:03
97.1,2023-11-04T03:30:03
97.7,2023-11-04T03:31:03
98.7,2023-11-04T03:32:03
99.3,2023-11-04T03:33:03
97.5,2023-11-04T03:34:03
98.2,2023-11-04T03:35:03
98.5,2023-11-04T03:36:03
98.7,2023-11-04T03:37:03
98.8,2023-11-04T03:38:03
99.0,2023-11-04T03:39:03
99.1,2023-11-04T03:40:03
99.0,2023-11-04T03:41:03
98.9,2023-11-04T03:42:03
99.0,2023-11-04T03:43:03
